side,horizon_minutes,feature_count,ctx_body_atr_bucket,ctx_body_direction,train_sample_size,train_success_rate,train_avg_return_atr,train_median_return_atr,train_avg_mfe_atr,train_avg_mae_atr,test_sample_size,test_success_rate,test_avg_return_atr,test_median_return_atr,test_avg_mfe_atr,test_avg_mae_atr,baseline_train_success_rate,baseline_test_success_rate,baseline_train_avg_return_atr,baseline_test_avg_return_atr,train_success_lift,test_success_lift,train_return_lift,test_return_lift,candidate_status,feature_1,feature_2,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,ctx_sweep_high,ctx_dist_donchian_high20_atr_bucket,ctx_dist_donchian_low20_atr_bucket,ctx_sweep_low
DOWN,5,2,,,467,0.41541755888650966,-0.20797321899863,-0.08473436449239875,0.9830182611117959,1.3971729014664045,201,0.46766169154228854,-0.1718963826537537,-0.058318146316010705,1.0291744528334934,1.3299957317196553,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.13831115514754788,-0.09923328562666123,-0.3752409767305623,-0.3575480331784407,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,Q2,Q4_HIGH,,,,
DOWN,5,2,,,1327,0.7483044461190655,0.8031398295974274,0.629305312317586,2.2133006832425006,0.4986756470448956,570,0.7824561403508772,0.8345653791725609,0.6580680603221584,2.1704508457216503,0.4280484401907214,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.194575732085008,0.21556116318192742,0.6358720718654951,0.6489137286478739,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,Q4_HIGH,Q1_LOW,,,,
DOWN,5,2,,,585,0.6888888888888889,0.5664922436346935,0.47874938935009576,1.8342114539872851,0.7240879862517334,252,0.6706349206349206,0.5294162937525545,0.4480344435878703,1.7469868814776612,0.6778490186278029,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.13516017485483134,0.10373994346597082,0.3992244859027613,0.3437646432278675,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,Q4_HIGH,Q2,,,,
DOWN,5,2,,,415,0.6819277108433734,0.4039214603712646,0.545808966861711,1.5829808119968736,0.8156969250519521,179,0.6312849162011173,0.23796423762227395,0.24624012235549628,1.4918345603851546,0.9094213558976694,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.1281989968093159,0.0643899390321675,0.2366537026393323,0.05231258709758696,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,Q4_HIGH,Q3,,,,
UP,5,2,,,361,0.4099722991689751,-0.16646535284137198,-0.19890710382484766,0.996931608246073,1.3839831816862815,156,0.358974358974359,-0.2679860377383466,-0.29201995236320266,0.909412229431702,1.4496910862931618,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.13027690969178435,-0.17748157088258615,-0.29770611286123905,-0.37872732217236704,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,Q1_LOW,Q1_LOW,,,,
UP,5,2,,,747,0.4819277108433735,-0.026075936287396646,0.004127966976354243,1.094412143842784,1.2476800090020395,321,0.45794392523364486,-0.17136004594054832,-0.09035172636325883,1.0343372615773105,1.2975943887311763,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.05832149801738595,-0.07851200462330027,-0.15731669630726375,-0.28210133037456875,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,Q1_LOW,Q2,,,,
UP,5,2,,,786,0.45165394402035625,-0.10838337237097907,-0.06574167145390317,1.0711901523647656,1.2390790063545614,337,0.47477744807121663,-0.03884183528384079,-0.06995627732739759,1.1878617618357827,1.1518234111973933,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.0885952648404032,-0.06167848178572849,-0.23962413239084618,-0.1495831197178612,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,Q1_LOW,Q3,,,,
UP,5,2,,,450,0.42444444444444446,-0.2983283891249339,-0.11346898073172386,0.9512559047935073,1.5617304785657284,193,0.41450777202072536,-0.21589311610416306,-0.21430674124207605,0.9918738998058007,1.3564845826053116,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.11580476441631499,-0.12194815783621976,-0.42956914914480104,-0.3266344005381835,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,Q2,Q1_LOW,,,,
UP,5,2,,,695,0.4302158273381295,-0.23158867947986467,-0.13512064343183672,1.0598688158786922,1.4172599671943082,299,0.45484949832775917,-0.14262363946814205,-0.0637605725439257,1.1094013650145802,1.3487649088149964,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.11003338152262992,-0.08160643152918595,-0.3628294394997318,-0.2533649239021625,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,Q2,Q2,,,,
UP,5,2,,,467,0.44539614561027835,-0.0803566235037121,0.051950656905009225,1.0079252188989203,1.4072663650963437,201,0.44776119402985076,-0.24712141857054473,-0.0700700700701664,0.9477830075330478,1.4522878463661701,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.0948530632504811,-0.08869473582709436,-0.2115973835235792,-0.35786270300456513,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,Q3,Q1_LOW,,,,
UP,5,2,,,458,0.6331877729257642,0.3474887097859576,0.3893801538839655,1.4965251075182973,0.862892597512439,197,0.6040609137055838,0.2702277178530184,0.21575342465751432,1.4487813021365363,0.9478209152983824,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.09293856406500478,0.06760498384863867,0.2162479497660905,0.15948643341899799,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,Q4_HIGH,Q2,,,,
UP,5,2,,,638,0.7147335423197492,0.5580241225948105,0.48791658690610645,1.7664656791751285,0.6526833879432669,274,0.6204379562043796,0.3439987176647202,0.33413592619946275,1.655195767822826,0.8441122947318983,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.17448433345898973,0.08398202634743446,0.4267833625749434,0.23325743323069975,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,Q4_HIGH,Q3,,,,
UP,5,2,,,1079,0.7655236329935126,0.9329234028930558,0.8345349041674814,2.256791200919463,0.4039407956116936,463,0.775377969762419,0.8986361537626067,0.6802259887004753,2.2453055865834526,0.4322238010906095,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.22527442413275311,0.2389220399054739,0.8016826428731887,0.7878948693285863,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_ema20_atr_bucket,Q4_HIGH,Q4_HIGH,,,,
DOWN,5,2,,,2496,0.469150641025641,-0.01881914906436246,-0.0617407313088668,1.154292238059647,1.2027874696656449,1071,0.4752567693744164,-0.08639378633836567,-0.04294478527596979,1.0829214985620599,1.2207970404646518,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.08457807300841652,-0.09163820779453336,-0.18608690679629475,-0.27204543686305266,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_sweep_high,Q1_LOW,,0,,,
DOWN,5,2,,,2590,0.698069498069498,0.5887959325033036,0.5124963066580495,1.9199906867195409,0.6838242490992272,1110,0.7045045045045045,0.5965154479216211,0.5016831112205424,1.879916996609104,0.630986256523075,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.14434078403544048,0.13760952733555476,0.4215281747713714,0.4108637973969341,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_sweep_high,Q4_HIGH,,0,,,
UP,5,2,,,1439,0.39749826268241834,-0.19446220895825,-0.2542837559971257,0.9629487763356475,1.37618596211,618,0.38673139158576053,-0.23786064357990522,-0.2146205437958782,0.9605037152793869,1.3999012450998738,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.1427509461783411,-0.1497245382711846,-0.3257029689781171,-0.34860192801392564,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_sweep_high,Q1_LOW,,1,,,
UP,5,2,,,1199,0.3427856547122602,-0.431828900901163,-0.38302934179247966,0.8288940816499472,1.617955650804265,515,0.3300970873786408,-0.40092820954338376,-0.3709311127928612,0.859303265931614,1.5668957689564669,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.19746355414849925,-0.20635884247830433,-0.5630696609210301,-0.5116694939774042,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_sweep_high,Q2,,1,,,
UP,5,2,,,1676,0.6599045346062052,0.3982965038130234,0.35285673415975183,1.5955252343149477,0.8219055503689091,719,0.650904033379694,0.27625623397061005,0.2583446404343071,1.496113447767001,0.8664523466879607,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.1196553257454458,0.11444810352274892,0.26705574379315633,0.16551494953658963,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_sweep_high,Q3,,0,,,
UP,5,2,,,923,0.30985915492957744,-0.40327834748570013,-0.3930003645643321,0.7781729153391822,1.6428856178753004,397,0.3350125944584383,-0.34068557700413876,-0.3996346197762298,0.87384074247788,1.652698415054214,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.230390053931182,-0.20144333539850684,-0.5345191075055672,-0.4514268614381592,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_sweep_high,Q3,,1,,,
UP,5,2,,,2099,0.7765602667937113,0.8381714956708072,0.7717222049203653,2.0829596756076842,0.44309565388789335,900,0.7511111111111111,0.7522721580845125,0.6373497851599669,2.0298135945214892,0.5036619947649214,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.23631105793295182,0.21465518125416594,0.7069307356509401,0.6415308736504921,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_sweep_high,Q4_HIGH,,0,,,
UP,5,2,,,431,0.2668213457076566,-0.5362309952752633,-0.4798328108673949,0.7179175650203038,1.8499199211955284,186,0.3064516129032258,-0.44134888394895067,-0.6445688230850097,0.8292722540217373,1.8122990914852655,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.27342786315310286,-0.2300043169537193,-0.6674717552951304,-0.5520901683829711,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_sweep_high,Q4_HIGH,,1,,,
DOWN,5,2,,,515,0.4640776699029126,-0.10951976165865077,-0.15933412604043826,1.1470241704038127,1.2064675570301622,221,0.45701357466063347,-0.08986551566550614,0.005225830533776605,1.0886553880901118,1.1545230716974073,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.08965104413114494,-0.1098814025083163,-0.27678751939058305,-0.2755171661901931,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q1_LOW,,,Q1_LOW,,
DOWN,5,2,,,492,0.4451219512195122,-0.042234403227150094,-0.025151675868739183,1.122661174277739,1.28743832411723,212,0.41509433962264153,-0.19744260546654938,-0.23724856796491356,1.004452666132349,1.4131823123926774,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.10860676281454534,-0.15180063754630824,-0.20950216095908236,-0.38309425599123637,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q1_LOW,,,Q4_HIGH,,
DOWN,5,2,,,424,0.39858490566037735,-0.22620095519470818,-0.11991550985067002,0.9571892717331826,1.4092667995495556,183,0.453551912568306,-0.20396439080401654,-0.007282184655555436,1.0322327392118875,1.4019149053787008,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.1551438083736802,-0.11334306460064375,-0.39346871292664043,-0.38961604132870353,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q2,,,Q4_HIGH,,
DOWN,5,2,,,305,0.39344262295081966,-0.20669289098675173,-0.08505018489154764,0.9342310687209282,1.4573791313327247,132,0.3939393939393939,-0.13998912041148256,-0.02005949297231735,0.8689377500182958,1.4132529604178812,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.16028609108323788,-0.17295558322955584,-0.373960648718684,-0.32564077093616955,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q3,,,Q4_HIGH,,
DOWN,5,2,,,1077,0.7335190343546889,0.7686727263737588,0.5858585858585134,2.1911856532728042,0.5267747736169263,462,0.7683982683982684,0.8612495535102782,0.6306295179813377,2.1685637936439908,0.4354958121718337,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.17979032032063136,0.20150329122931865,0.6014049686418266,0.6755979029855912,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q4_HIGH,,,Q1_LOW,,
DOWN,5,2,,,764,0.7329842931937173,0.6569243328833019,0.6369203199722961,1.9108184845795722,0.5807590887647408,328,0.7408536585365854,0.6547160686043009,0.5602100604313442,1.903359153171059,0.5191293680821825,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.17925557915965973,0.1739586813676356,0.4896565751513696,0.46906441807961385,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q4_HIGH,,,Q2,,
DOWN,5,2,,,642,0.6666666666666666,0.4059925292366232,0.4013163388384968,1.7024054664644432,0.8819333094484059,276,0.6086956521739131,0.25998199215317014,0.24002697451160704,1.5163117745761465,0.9673704775351705,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.11293795263260908,0.04180067500496332,0.23872477150469093,0.07433034162848315,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q4_HIGH,,,Q3,,
DOWN,5,2,,,105,0.2761904761904762,-0.6569602858698423,-0.4990234375003118,0.6321068955148968,1.7341010931062493,45,0.35555555555555557,-0.4326583790722255,-0.45877888927206406,0.7704357464294473,1.618736066990859,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.27753823784358134,-0.2113394216133942,-0.8242280436017746,-0.6183100295969125,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q4_HIGH,,,Q4_HIGH,,
UP,5,2,,,499,0.4589178356713427,-0.07984851399300727,-0.10869565217386905,1.0246226324700523,1.2371320219795494,215,0.3767441860465116,-0.2654549816508217,-0.21292775665423005,0.8846334535027288,1.3398293409097903,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.08133137318941674,-0.15971174381043352,-0.21108927401287436,-0.37619626608484213,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q1_LOW,,,Q1_LOW,,
UP,5,2,,,643,0.43390357698289267,-0.14744798567051104,-0.10822368421037683,1.0376765774284296,1.309718283017744,276,0.4673913043478261,-0.16404926609311343,-0.16944719438489758,1.0628985323321893,1.2954649135534446,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.10634563187786678,-0.06906462550911902,-0.27868874569037816,-0.27479055052713386,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q1_LOW,,,Q2,,
UP,5,2,,,545,0.44770642201834865,-0.22812961378655455,-0.08060453400496458,0.9829678427918422,1.4075260344767389,234,0.42735042735042733,-0.1707609271449554,-0.2048130649040898,1.0103891839580286,1.2887535387602789,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.0925427868424108,-0.10910550250651779,-0.3593703738064217,-0.2815022115789758,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q2,,,Q1_LOW,,
UP,5,2,,,612,0.43137254901960786,-0.18068489137362106,-0.18981879788754408,1.0720072417606077,1.3429678919481114,263,0.49429657794676807,-0.08413278935566607,-0.07722616233272282,1.1862661103379446,1.3114603775642275,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.10887665984115158,-0.042159351910177056,-0.31192565139348816,-0.1948740737896865,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q2,,,Q2,,
UP,5,2,,,633,0.4976303317535545,-0.16315158790386228,-0.08860759493644456,1.1615100881683125,1.3169915814725275,272,0.4742647058823529,-0.06890744807210931,-0.14109951337271842,1.104557680167764,1.2053667672675419,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.04261887710720497,-0.0621912239745922,-0.29439234792372937,-0.17964873250612973,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q2,,,Q3,,
UP,5,2,,,822,0.5790754257907542,0.26918783323660284,0.16999554800074362,1.5084934540315373,0.9620319348152269,353,0.5807365439093485,0.173149164760564,0.2293154136913888,1.4643900252552855,1.015071950708055,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.03882621692999477,0.044280614052403355,0.13794707321673574,0.06240788032654357,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q3,,,Q4_HIGH,,
UP,5,2,,,449,0.6191536748329621,0.3813243130440113,0.36411609498683345,1.6277315641257277,0.8710325087106683,193,0.6113989637305699,0.3467323643026621,0.23066361556100984,1.5861985265162952,0.8690949751951993,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.07890446597220269,0.07494303387362478,0.2500835530241442,0.23599107986864165,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q4_HIGH,,,Q2,,
UP,5,2,,,601,0.6455906821963394,0.4506411983393503,0.32613636363624676,1.620607180219685,0.7830848296840034,258,0.5968992248062015,0.2870171066650755,0.1735471578280382,1.5577580080324689,0.9423742261008189,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.10534147333557997,0.060443294949256376,0.31940043831948317,0.1762758222310551,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q4_HIGH,,,Q3,,
UP,5,2,,,1064,0.7857142857142857,0.9170375583523476,0.8379342023030754,2.245292686189779,0.4007319184318991,457,0.7833698030634574,0.8921389298976969,0.7159212333995862,2.2457471114285794,0.427280007542565,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.24546507685352625,0.24691387320651226,0.7857967983324805,0.7813976454636765,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_donchian_high20_atr_bucket,Q4_HIGH,,,Q4_HIGH,,
DOWN,5,2,,,599,0.4991652754590985,-0.011436049821403383,-0.1158150851581994,1.2806046633794808,1.2265147843462134,258,0.4689922480620155,-0.07416590770868532,-0.11023585865563093,1.1869130234337586,1.2571696535608097,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.054563438574959044,-0.09790272910693426,-0.17870380755333568,-0.2598175582333723,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q1_LOW,,,,Q1_LOW,
DOWN,5,2,,,613,0.44861337683523655,-0.038639035903486156,-0.08509406657020915,1.1429277683922032,1.2314450728271165,263,0.5057034220532319,-0.03810500391199368,0.11997363216886865,1.0786758186466117,1.1491883448336797,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.10511533719882099,-0.06119155511571783,-0.20590679363541844,-0.22375665443668066,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q1_LOW,,,,Q2,
DOWN,5,2,,,598,0.46321070234113715,-0.05180361762509348,-0.049962739383680094,1.0940930830157218,1.1978572403013183,257,0.45136186770428016,-0.13296078829490257,-0.06476312011483938,1.0361617766742444,1.2537418495864918,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.0905180116929204,-0.1155331094646696,-0.21907137535702575,-0.31861243881958956,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q1_LOW,,,,Q4_HIGH,
DOWN,5,2,,,1250,0.7688,0.8147622283491622,0.696136201378575,2.232848437582976,0.46643133097122647,537,0.7877094972067039,0.8702453970744407,0.702422145328638,2.16310856939048,0.4157018744628491,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.2150712859659425,0.22081452003775415,0.64749447061723,0.6845937465497537,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q4_HIGH,,,,Q1_LOW,
DOWN,5,2,,,611,0.6268412438625205,0.439553780523479,0.25501909705227926,1.6986451300675531,0.887071806937861,262,0.6145038167938931,0.2598262691572496,0.21508446990080687,1.58211793483788,0.8819083098035136,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.07311252982846295,0.04760883962494333,0.2722860227915467,0.07417461863256261,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q4_HIGH,,,,Q2,
DOWN,5,2,,,410,0.6853658536585366,0.49716855166578894,0.5389914953180704,1.6853906260239122,0.7738833891183301,177,0.6271186440677966,0.37812305194195595,0.30520791279772447,1.615663741135734,0.7980319685013146,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.1316371396244791,0.06022366689884684,0.32990079393385663,0.19247140141726896,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q4_HIGH,,,,Q3,
UP,5,2,,,438,0.4155251141552511,-0.18989946829072485,-0.17754849681765145,1.049486822395923,1.4113127325307502,189,0.37566137566137564,-0.37294513533830015,-0.36548869786698546,0.9002785461484516,1.4599992687367451,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.12472409470550833,-0.16079455419556948,-0.32114022831059197,-0.4836864197723206,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q1_LOW,,,,Q1_LOW,
UP,5,2,,,440,0.3568181818181818,-0.29179103329106654,-0.3673932703726609,0.9687262013455796,1.5509809572685929,189,0.38095238095238093,-0.2540402223314327,-0.18158236057072785,0.9894079268333927,1.37491359098248,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.18343102704257763,-0.1555035489045642,-0.42303179331093366,-0.3647815067654531,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q2,,,,Q1_LOW,
UP,5,2,,,775,0.49806451612903224,-0.12373335111534431,-0.03503893214688643,1.1711284340767079,1.3508365273190341,333,0.5045045045045045,-0.04327915220519305,-0.07922136713445108,1.1549769471129365,1.2679739530997853,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.0421846927317272,-0.031951425352440666,-0.2549741111352114,-0.15402043663921347,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q2,,,,Q2,
UP,5,2,,,660,0.5015151515151515,-0.12184783005588609,-0.021329580347985072,1.0899208731056147,1.2034062284204055,283,0.4911660777385159,-0.0916988958740891,-0.12462908011913834,1.1885016195990692,1.2877876059660247,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.038734057345607975,-0.04528985211842923,-0.2530885900757532,-0.2024401803081095,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q2,,,,Q3,
UP,5,2,,,406,0.37192118226600984,-0.2599991346692979,-0.16982039928995385,0.9233904298173777,1.6191924300735658,174,0.3850574712643678,-0.31473030974100974,-0.1928005148938267,0.9121422489197007,1.6040651839061448,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.1683280265947496,-0.15139845859257733,-0.391239894689165,-0.42547159417503017,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q3,,,,Q1_LOW,
UP,5,2,,,787,0.6454891994917408,0.3584041350646638,0.3860021208904484,1.5547850107587742,0.8557767040059435,338,0.5946745562130178,0.2753445609126553,0.18145940343550315,1.5265208633843268,0.9147811838106235,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.10523999063098133,0.05821862635607267,0.2271633750447967,0.16460327647863487,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q4_HIGH,,,,Q2,
UP,5,2,,,744,0.7352150537634409,0.6582923166967146,0.6789064167716792,1.8943025910258802,0.5863653960401884,320,0.721875,0.5650394487840859,0.6739945732976056,1.8676626706676527,0.6954443844716881,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.19496584490268143,0.18541907014305492,0.5270515566768476,0.4542981643500654,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q4_HIGH,,,,Q3,
UP,5,2,,,850,0.7611764705882353,0.9422367646997701,0.801550248993403,2.243493948513446,0.41139751222446236,365,0.7643835616438356,0.9310844955726914,0.6282324307881183,2.239010991820417,0.3850011412965781,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.2209272617274759,0.22792763178689046,0.8109960046799031,0.8203432111386709,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_dist_donchian_low20_atr_bucket,Q4_HIGH,,,,Q4_HIGH,
DOWN,5,2,,,1470,0.408843537414966,-0.16259631039543715,-0.20923527323233737,1.0242632174234663,1.3789236616934308,631,0.4500792393026941,-0.13542407034368933,-0.06476312011483938,0.9946681738354929,1.322104548285309,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.14488517661909156,-0.11681573786625565,-0.32986406812736946,-0.3210757208683763,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_sweep_low,Q1_LOW,,,,,1
DOWN,5,2,,,1301,0.6003074558032283,0.27642613983024716,0.22974068071298087,1.4891618418617012,0.9294107713250578,558,0.6344086021505376,0.30155752439512823,0.3262726033593498,1.4298883250147365,0.8792956540845875,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.04657874176917076,0.06751362498158786,0.10915838209831488,0.11590587387044124,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_sweep_low,Q2,,,,,0
DOWN,5,2,,,1250,0.3816,-0.33270504191723993,-0.27447843101889635,0.9003720017511972,1.4971208718060944,536,0.39738805970149255,-0.2598623480918954,-0.20142431795004756,0.9614084788047759,1.4619318483892452,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.17212871403405755,-0.16950691746745722,-0.4999727996491722,-0.44551399861658236,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_sweep_low,Q2,,,,,1
DOWN,5,2,,,1635,0.671559633027523,0.3938203780168188,0.37160217460862016,1.6628999094858816,0.7721328033734961,702,0.688034188034188,0.4741051432817842,0.44689835711984327,1.6336660275000954,0.7252586086291438,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.11783091899346543,0.12113921086523827,0.2265526202848865,0.2884534927570972,ROBUST_POSITIVE,ctx_range_atr_bucket,ctx_sweep_low,Q3,,,,,0
DOWN,5,2,,,943,0.34676564156945916,-0.36522026951839376,-0.43219849971136726,0.8791615960255605,1.5426146354842478,405,0.33827160493827163,-0.32015638607161484,-0.3177094379641248,0.855168897840897,1.5820809433343286,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.20696307246459839,-0.22862337223067813,-0.5324880272503261,-0.5058080365963018,ROBUST_NEGATIVE,ctx_range_atr_bucket,ctx_sweep_low,Q3,,,,,1
