side,horizon_minutes,feature_count,ctx_body_direction,train_sample_size,train_success_rate,train_avg_return_atr,train_median_return_atr,train_avg_mfe_atr,train_avg_mae_atr,test_sample_size,test_success_rate,test_avg_return_atr,test_median_return_atr,test_avg_mfe_atr,test_avg_mae_atr,baseline_train_success_rate,baseline_test_success_rate,baseline_train_avg_return_atr,baseline_test_avg_return_atr,train_success_lift,test_success_lift,train_return_lift,test_return_lift,candidate_status,feature_1,ctx_structure_state,ctx_session_name,ctx_in_asia_session,ctx_in_london_session,ctx_in_ny_session,ctx_london_killzone,ctx_ny_killzone,ctx_compression_flag,ctx_expansion_flag,ctx_bos_up,ctx_bos_dn,ctx_choch_up,ctx_choch_dn,ctx_sweep_high,ctx_sweep_low,ctx_fvg_up,ctx_fvg_dn,ctx_ema20_above_ema50,ctx_vol_spike_1p5,ctx_vol_spike_2p0,ctx_vol_ratio_bucket,ctx_ATR_Z_bucket,ctx_BB_Width_Z_bucket,ctx_ADX_bucket,ctx_RSI_bucket,ctx_range_atr_bucket,ctx_body_atr_bucket,ctx_spread_z_bucket,ctx_ema20_slope_5_bucket,ctx_ema50_slope_5_bucket,ctx_dist_ema20_atr_bucket,ctx_dist_ema50_atr_bucket,ctx_dist_donchian_high20_atr_bucket,ctx_dist_donchian_low20_atr_bucket,ctx_fvg_up_size_atr_bucket,ctx_fvg_dn_size_atr_bucket
UP,5,1,,6258,0.5445829338446788,0.14183853333963944,0.12221787469269296,1.3558269368385523,1.076226010113483,2683,0.537458069325382,0.12873664087026707,0.08043665613322516,1.3361895741998873,1.0660416158193922,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.004333724983919374,0.0010021394684368579,0.010597773319772352,0.01799535643624664,NOT_ROBUST,ctx_in_ny_session,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP,5,1,,3853,0.5338697119127952,0.11418069171393841,0.07065609228521971,1.3232669066711273,1.0915074637966686,1652,0.5332929782082324,0.08117139091388986,0.03456197646582901,1.3584683822691792,1.1225440658149854,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.006379496947964247,-0.0031629516487127196,-0.017060068305928683,-0.029569893520130563,NOT_ROBUST,ctx_in_ny_session,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWN,5,1,,8869,0.5553049949261473,0.17428688929786712,0.12842136410709354,1.4326849047100165,1.035758861644421,3801,0.5643251775848461,0.20182288999285153,0.17574786324797315,1.3971818489982282,1.014309611197999,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.0015762808920897209,-0.002569799584103638,0.0070191315659348386,0.01617123946816454,NOT_ROBUST,ctx_london_killzone,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWN,5,1,,1349,0.5426241660489252,0.11825105634084226,0.12248219735511941,1.2988032954617275,1.0222451293162425,579,0.5854922279792746,0.08617664378860915,0.12821415991557347,1.2960378974326654,1.008656315730892,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.011104547985132385,0.018597250810324817,-0.04901670139109002,-0.09947500673607784,NOT_ROBUST,ctx_london_killzone,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP,5,1,,8766,0.5419803787360256,0.13581963245119022,0.10988363735982037,1.3518741054728163,1.0864132482068485,3757,0.5397923875432526,0.11689630380155534,0.06158768246357496,1.3623112555248227,1.0871187271483758,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.0017311698752661142,0.0033364576863075257,0.004578872431323128,0.006155019367534917,NOT_ROBUST,ctx_london_killzone,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP,5,1,,1346,0.5289747399702823,0.10142025798942263,0.08223703240899291,1.2844895984653928,1.053673898112656,577,0.5147313691507799,0.07066432123847673,0.049499116087168296,1.238897681300882,1.0904409406086804,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.011274468890477118,-0.02172456070616524,-0.029820502030444465,-0.0400769631955437,NOT_ROBUST,ctx_london_killzone,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWN,5,1,,8876,0.5534024335286165,0.1646352543452249,0.11725494581467677,1.4192371887053414,1.0357198497377855,3805,0.5695137976346912,0.19036902904495875,0.16631726065695335,1.3854797361283115,1.0086638626674227,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.0003262805054410345,0.002618820465741467,-0.002632503386707369,0.004717378520271764,NOT_ROBUST,ctx_ny_killzone,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWN,5,1,,1341,0.5540641312453393,0.17150548470750804,0.17451030272188225,1.3833467221327844,1.0301719415914399,576,0.5538194444444444,0.1851573779964595,0.16890225567374256,1.3814141993227205,1.0279182377560967,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.00033541721128171886,-0.013075532724505345,0.004237726975575756,-0.0004942725282274796,NOT_ROBUST,ctx_ny_killzone,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP,5,1,,8782,0.54190389432931,0.131490334027163,0.10458354571187012,1.3490502899650496,1.0873767280572344,3765,0.5341301460823373,0.11727425138359221,0.06323713927221437,1.3478949918292868,1.083214141387645,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.0016546854685505208,-0.0023257837746077925,0.0002495740072959163,0.0065329669495717835,NOT_ROBUST,ctx_ny_killzone,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP,5,1,,1329,0.5297215951843491,0.13558739049777932,0.13436329588008988,1.3088508224227648,1.0448084455024538,570,0.5508771929824562,0.05364557929933646,0.007864055522282152,1.3172837254672118,1.1211210334607884,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.010527613676410308,0.014421263125511063,0.004346630477912228,-0.05709570513468397,NOT_ROBUST,ctx_ny_killzone,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
