side,horizon_minutes,feature_count,ctx_body_direction,train_sample_size,train_success_rate,train_avg_return_atr,train_median_return_atr,train_avg_mfe_atr,train_avg_mae_atr,test_sample_size,test_success_rate,test_avg_return_atr,test_median_return_atr,test_avg_mfe_atr,test_avg_mae_atr,baseline_train_success_rate,baseline_test_success_rate,baseline_train_avg_return_atr,baseline_test_avg_return_atr,train_success_lift,test_success_lift,train_return_lift,test_return_lift,candidate_status,feature_1,ctx_structure_state,ctx_session_name,ctx_in_asia_session,ctx_in_london_session,ctx_in_ny_session,ctx_london_killzone,ctx_ny_killzone,ctx_compression_flag,ctx_expansion_flag,ctx_bos_up,ctx_bos_dn,ctx_choch_up,ctx_choch_dn,ctx_sweep_high,ctx_sweep_low,ctx_fvg_up,ctx_fvg_dn,ctx_ema20_above_ema50,ctx_vol_spike_1p5,ctx_vol_spike_2p0,ctx_vol_ratio_bucket,ctx_ATR_Z_bucket,ctx_BB_Width_Z_bucket,ctx_ADX_bucket,ctx_RSI_bucket,ctx_range_atr_bucket,ctx_body_atr_bucket,ctx_spread_z_bucket,ctx_ema20_slope_5_bucket,ctx_ema50_slope_5_bucket,ctx_dist_ema20_atr_bucket,ctx_dist_ema50_atr_bucket,ctx_dist_donchian_high20_atr_bucket,ctx_dist_donchian_low20_atr_bucket,ctx_fvg_up_size_atr_bucket,ctx_fvg_dn_size_atr_bucket
UP,5,1,,391,0.670076726342711,0.7663445214629806,0.6112956810631797,2.2742601591176843,0.8410700920856166,168,0.6785714285714286,0.8419942391421218,0.7839046545572195,2.2759670897262807,0.6623150407888342,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.12982751748195154,0.14211549871448348,0.6351037614431135,0.7312529547081014,ROBUST_POSITIVE,ctx_vol_spike_1p5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
DOWN,5,1,,2377,0.5965502734539335,0.2956580795561963,0.23392806570381566,1.6990041243263703,0.9799658658065156,1019,0.634936211972522,0.4264764016077001,0.40020237794083646,1.7270275703666662,0.8560790144754169,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.042821559419875976,0.06804123480357227,0.128390321824264,0.24082475108301313,ROBUST_POSITIVE,ctx_vol_ratio_bucket,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,,,,,,,,,,,,,,
UP,5,1,,2215,0.5986455981941309,0.3778563486879528,0.3378962536023506,1.6576035318512463,0.959211447582551,950,0.5968421052631578,0.3898108360596357,0.2830468451496645,1.6499601383803817,0.9302167002639465,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.058396389333371435,0.060386175406212717,0.24661558866808572,0.27906955162561525,ROBUST_POSITIVE,ctx_vol_ratio_bucket,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,,,,,,,,,,,,,,
DOWN,5,1,,3177,0.6169342146679258,0.34590962029294603,0.20740740740757937,1.719880974252954,0.8670683854209597,1362,0.6196769456681351,0.37426677401428354,0.29028844300200507,1.6230804348219496,0.8423383358576008,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.0632055006338682,0.05278196849918537,0.17864186256101375,0.18861512348959655,ROBUST_POSITIVE,ctx_RSI_bucket,,,,,,,,,,,,,,,,,,,,,,,,,Q1_LOW,,,,,,,,,,,
DOWN,5,1,,1778,0.48031496062992124,-0.05827085703005131,0.03447421666045569,1.1122205362380826,1.2621926499618643,763,0.4613368283093054,-0.09977192666358203,-0.024046719340301514,1.0682048468178336,1.2798663881251433,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.0734137534041363,-0.10555814885964437,-0.22553861476198359,-0.28542357718826905,ROBUST_NEGATIVE,ctx_RSI_bucket,,,,,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,,,,,,,,,,
UP,5,1,,1823,0.455842018650576,-0.10657819304878788,0.01864181091861618,1.0669153598613892,1.4140863739768375,782,0.45652173913043476,-0.10833255479547947,-0.08254450863172597,1.0619297330160562,1.3109438424837896,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.08440719021018345,-0.07993419072651037,-0.23781895306865497,-0.2190738392294999,ROBUST_NEGATIVE,ctx_RSI_bucket,,,,,,,,,,,,,,,,,,,,,,,,,Q1_LOW,,,,,,,,,,,
UP,5,1,,3027,0.5913445655764784,0.3412167745310681,0.17389054211412439,1.6075112509246143,0.8771700776122766,1298,0.600924499229584,0.33156036832071273,0.17972657864192787,1.6232415825044044,0.8868600900143334,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.051095356715718965,0.0644685693726389,0.209976014511201,0.2208190838866923,ROBUST_POSITIVE,ctx_RSI_bucket,,,,,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,,,,,,,,,,
DOWN,5,1,,2496,0.469150641025641,-0.01881914906436246,-0.0617407313088668,1.154292238059647,1.2027874696656449,1071,0.4752567693744164,-0.08639378633836567,-0.04294478527596979,1.0829214985620599,1.2207970404646518,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.08457807300841652,-0.09163820779453336,-0.18608690679629475,-0.27204543686305266,ROBUST_NEGATIVE,ctx_range_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,Q1_LOW,,,,,,,,,,
DOWN,5,1,,2590,0.698069498069498,0.5887959325033036,0.5124963066580495,1.9199906867195409,0.6838242490992272,1110,0.7045045045045045,0.5965154479216211,0.5016831112205424,1.879916996609104,0.630986256523075,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.14434078403544048,0.13760952733555476,0.4215281747713714,0.4108637973969341,ROBUST_POSITIVE,ctx_range_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,,,,,,,,,
UP,5,1,,2466,0.45660989456609896,-0.07340476842832494,-0.12571188389062038,1.0953086793574578,1.2476202593135404,1057,0.45411542100283825,-0.08263013622104082,-0.09150326797377462,1.1041735375588504,1.2222193022420103,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.08363931429466048,-0.08234050885410688,-0.20464552844819203,-0.19337142065506124,ROBUST_NEGATIVE,ctx_range_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,Q1_LOW,,,,,,,,,,
