side,m1_previous_color,m5_color,m15_color,h1_color,m1_previous_body_bucket,m1_previous_range_bucket,directional_alignment,horizon_minutes,sample_size_train,sample_status_train,success_rate_train,avg_mfe_atr_train,avg_mae_atr_train,avg_return_atr_train,median_return_atr_train,sample_size_test,sample_status_test,success_rate_test,avg_mfe_atr_test,avg_mae_atr_test,avg_return_atr_test,median_return_atr_test,candidate_status
DOWN,GREEN,GREEN,GREEN,RED,MEDIUM_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,30,169.0,INSUFFICIENT_SAMPLE,0.5739644970414202,3.5038323317440168,2.677286223447821,0.29518739593201426,0.051032806804461345,82.0,ADEQUATE,0.5609756097560976,3.490009635520615,2.7742895663552725,0.305519954666377,0.9435682751008382,NOT_STABLE
DOWN,GREEN,GREEN,GREEN,RED,MEDIUM_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,60,169.0,INSUFFICIENT_SAMPLE,0.5857988165680473,5.384507750093688,3.9874028885178645,1.0617631360876898,0.4207920792080912,82.0,ADEQUATE,0.573170731707317,5.178939771107131,5.2030232584613625,-0.09850082962295106,0.2726800594107987,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,5,165.0,INSUFFICIENT_SAMPLE,0.6181818181818182,1.4931248393150391,0.8363746422681165,0.3418007043100902,0.18345394093489795,81.0,ADEQUATE,0.5555555555555556,1.4403815144253012,0.9914521517048258,0.09435878108548469,0.010558069381830166,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,165.0,INSUFFICIENT_SAMPLE,0.5878787878787879,2.518269124625025,1.7188982789221654,0.21156623648910736,0.26012125953472776,81.0,ADEQUATE,0.43209876543209874,2.069480941367921,2.0341501554082524,-0.12406939091767119,-0.40555555555582123,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,165.0,INSUFFICIENT_SAMPLE,0.5333333333333333,3.360407884546698,2.8449501788295732,0.14828554467740068,0.27481772293879675,81.0,ADEQUATE,0.49382716049382713,3.14017831648736,2.9774480555273,0.006113544841621637,0.1288720046756522,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,165.0,INSUFFICIENT_SAMPLE,0.5393939393939394,4.938500719237587,4.220189851901308,-0.15950918831212552,0.4216867469877669,81.0,ADEQUATE,0.5185185185185185,5.396871824092383,4.143751164559592,1.2047673884555596,0.5909752547307384,NOT_STABLE
UP,RED,GREEN,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,210.0,ADEQUATE,0.5285714285714286,2.148257245867763,2.1802120374362084,-0.11382663384434275,-0.06890102659122163,80.0,ADEQUATE,0.6,2.388418975600808,1.723276942817559,0.1720839688315172,0.2440507821847554,NOT_STABLE
UP,RED,GREEN,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,210.0,ADEQUATE,0.49047619047619045,2.925688869378598,3.375286200474658,-0.5417453052083121,-0.5316205699421785,80.0,ADEQUATE,0.475,2.9495313225432227,2.814968657294883,-0.25998316988667447,-0.6445107043396524,NOT_STABLE
UP,RED,GREEN,GREEN,RED,SMALL_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,210.0,ADEQUATE,0.5047619047619047,4.266881369928094,4.9330493969960845,-0.13813226558573663,0.6601990334295069,80.0,ADEQUATE,0.4875,5.223023293824739,4.222426130947286,0.8828510340617518,0.01451189597447533,NOT_STABLE
UP,RED,RED,GREEN,RED,SMALL_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,5,190.0,INSUFFICIENT_SAMPLE,0.5,1.327627252017729,1.16348920121556,-0.02590080792686395,-0.04958716088703813,79.0,INSUFFICIENT_SAMPLE,0.5949367088607594,1.5353838030327434,1.2239163639527073,0.31053361301422017,0.4677296886869796,NOT_STABLE
UP,RED,RED,GREEN,RED,SMALL_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,15,190.0,INSUFFICIENT_SAMPLE,0.45789473684210524,2.1540537599100738,2.222427582646457,-0.1424578554918449,-0.24263061310853687,79.0,INSUFFICIENT_SAMPLE,0.4936708860759494,2.460881123742895,2.533004345969565,-0.055672390616034434,0.2879078694817782,NOT_STABLE
UP,RED,RED,GREEN,RED,SMALL_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,30,190.0,INSUFFICIENT_SAMPLE,0.4473684210526316,2.7789525164511826,3.2806936701685285,-0.17726564446538767,-0.06061198965693901,79.0,INSUFFICIENT_SAMPLE,0.5443037974683544,3.614769513803266,3.7815560684279554,0.4165780609316065,0.4604385128694554,NOT_STABLE
UP,RED,RED,GREEN,RED,SMALL_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,60,190.0,INSUFFICIENT_SAMPLE,0.47368421052631576,3.902989252813758,4.819310545924542,-0.6752454300881563,-0.34543583757943785,79.0,INSUFFICIENT_SAMPLE,0.5063291139240507,4.871407526277314,5.395584972907333,-0.8088566578186785,-0.22805429864288643,NOT_STABLE
UP,GREEN,GREEN,GREEN,GREEN,MEDIUM_BODY,EXPANSION_RANGE,FULL_ALIGNMENT,5,171.0,INSUFFICIENT_SAMPLE,0.4327485380116959,1.4480810043422587,1.531381569865835,-0.12140755499891562,-0.16901408450664843,79.0,INSUFFICIENT_SAMPLE,0.5443037974683544,1.5024991087929225,1.1363416245817444,0.14039706974858127,-0.00660689004261692,NOT_STABLE
UP,GREEN,GREEN,GREEN,GREEN,MEDIUM_BODY,EXPANSION_RANGE,FULL_ALIGNMENT,15,171.0,INSUFFICIENT_SAMPLE,0.49707602339181284,2.3752190445972965,2.5384844460774048,-0.22226765198868004,-0.14859437750999385,79.0,INSUFFICIENT_SAMPLE,0.5189873417721519,2.3197903694310034,2.0180387897198426,0.051058218186055125,-0.15410016510718286,NOT_STABLE
UP,GREEN,GREEN,GREEN,GREEN,MEDIUM_BODY,EXPANSION_RANGE,FULL_ALIGNMENT,30,171.0,INSUFFICIENT_SAMPLE,0.4678362573099415,3.4598426682572208,3.315459796394998,0.11716252496745014,-0.06596365268118753,79.0,INSUFFICIENT_SAMPLE,0.5443037974683544,3.155790058865846,2.6643021804413336,0.4643680691149201,0.3343635852765386,NOT_STABLE
UP,GREEN,GREEN,GREEN,GREEN,MEDIUM_BODY,EXPANSION_RANGE,FULL_ALIGNMENT,60,171.0,INSUFFICIENT_SAMPLE,0.5263157894736842,4.99946063501208,4.57386101480385,0.5486310041400382,0.17491901897240145,79.0,INSUFFICIENT_SAMPLE,0.5822784810126582,5.012490869216925,3.580186935137213,1.1181703189441647,0.3043478260871614,NOT_STABLE
DOWN,RED,RED,RED,GREEN,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,236.0,ADEQUATE,0.4576271186440678,1.4136132564724584,1.3650271739772353,-0.09069855593433983,-0.44045064071563406,76.0,INSUFFICIENT_SAMPLE,0.5263157894736842,1.4020696463680453,1.1966863980848654,0.1605294498412572,0.030029940543529435,NOT_STABLE
DOWN,RED,RED,RED,GREEN,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,236.0,ADEQUATE,0.4703389830508475,2.598468152026683,2.2329988889567063,0.03543300903806247,-0.2636222336407734,76.0,INSUFFICIENT_SAMPLE,0.5789473684210527,2.368469409889067,1.959764429357292,0.36168214506031626,0.5343904849388438,NOT_STABLE
DOWN,RED,RED,RED,GREEN,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,236.0,ADEQUATE,0.5,3.7876119023654367,3.1383816225373757,0.1710314380857752,-0.2459452294239304,76.0,INSUFFICIENT_SAMPLE,0.5526315789473685,3.641236944736319,2.4419378993596985,1.1484254485815015,0.7000446814016368,NOT_STABLE
DOWN,RED,RED,RED,GREEN,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,236.0,ADEQUATE,0.5296610169491526,5.24176697935984,4.343953060363483,0.07606889549500528,0.09149832330021113,76.0,INSUFFICIENT_SAMPLE,0.5921052631578947,5.675226227492756,3.508734587124408,1.2907084932745059,1.3569881330992088,NOT_STABLE
UP,GREEN,GREEN,RED,GREEN,MEDIUM_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,5,221.0,ADEQUATE,0.5520361990950227,1.3207221539491696,1.1773146872774887,0.07008820795260759,0.25916327286191837,76.0,INSUFFICIENT_SAMPLE,0.5263157894736842,1.1939320000102505,1.0963105575759573,-0.021028280813905932,-0.16302739777024922,NOT_STABLE
UP,GREEN,GREEN,RED,GREEN,MEDIUM_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,221.0,ADEQUATE,0.5384615384615384,2.1845977099909346,2.157277107364618,-0.11355034095700323,-0.07777777777780784,76.0,INSUFFICIENT_SAMPLE,0.39473684210526316,2.0099164240713314,2.167896287306624,-0.19310644974978933,-0.4998367936605726,NOT_STABLE
UP,GREEN,GREEN,RED,GREEN,MEDIUM_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,221.0,ADEQUATE,0.46153846153846156,3.38178744812911,3.327199337665304,-0.002273574808608121,0.008832807571170264,76.0,INSUFFICIENT_SAMPLE,0.4342105263157895,3.026768063545711,3.1967876839432523,0.06553649513308235,-0.035049113175308885,NOT_STABLE
UP,GREEN,GREEN,RED,GREEN,MEDIUM_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,221.0,ADEQUATE,0.47058823529411764,4.513852581204532,5.210087395465479,-0.4741033525915582,-0.45810397553503973,76.0,INSUFFICIENT_SAMPLE,0.42105263157894735,5.069895545213188,4.920127593635518,0.15989914140408523,-0.5271733425704486,NOT_STABLE
UP,GREEN,GREEN,RED,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,5,209.0,ADEQUATE,0.5741626794258373,1.1284493504128204,0.8982905143875748,0.04669936703675752,0.035914702581336645,76.0,INSUFFICIENT_SAMPLE,0.631578947368421,1.3610995727323283,0.7569561333430146,0.4095380049898645,0.4237368132357422,NOT_STABLE
UP,GREEN,GREEN,RED,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,209.0,ADEQUATE,0.49760765550239233,1.8812806620267006,1.8415161272722829,-0.010405690338630815,0.10934214478831361,76.0,INSUFFICIENT_SAMPLE,0.5526315789473685,2.2333272716524646,1.4457036537379322,0.33315872294720844,0.012932642655171259,NOT_STABLE
UP,GREEN,GREEN,RED,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,209.0,ADEQUATE,0.5263157894736842,2.7396402569416303,2.9970488640044377,-0.17821757776786704,0.3548422800221255,76.0,INSUFFICIENT_SAMPLE,0.4868421052631579,3.026660195765416,2.1853322393181114,0.10244762970828646,-0.6125239267158902,NOT_STABLE
UP,GREEN,GREEN,RED,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,209.0,ADEQUATE,0.5023923444976076,3.6587844406985814,4.209121934433755,-0.4717439742083714,0.22705492075219702,76.0,INSUFFICIENT_SAMPLE,0.4605263157894737,3.805695634741709,3.4826273128688623,-0.24665507100067408,-0.1204329878923477,NOT_STABLE
DOWN,RED,GREEN,RED,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,5,187.0,INSUFFICIENT_SAMPLE,0.5775401069518716,1.238383269735729,0.7735111373196161,0.1695407228316583,0.025754231052338577,75.0,INSUFFICIENT_SAMPLE,0.5866666666666667,1.3165194654597385,0.8079481821355883,0.31044451412508534,0.2296964725182478,NOT_STABLE
DOWN,RED,GREEN,RED,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,187.0,INSUFFICIENT_SAMPLE,0.5721925133689839,2.152849911090795,1.5556496974226417,0.39534590479041,0.035286704473818854,75.0,INSUFFICIENT_SAMPLE,0.5733333333333334,2.2615602238609274,2.5656112120240526,-0.6273789440439075,0.421209413166601,NOT_STABLE
DOWN,RED,GREEN,RED,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,187.0,INSUFFICIENT_SAMPLE,0.5454545454545454,3.6839691594750645,2.31966650764129,0.8173887176666272,-0.0060737527116292754,75.0,INSUFFICIENT_SAMPLE,0.56,2.9861055501460427,3.27480548087992,-0.8347761605457354,0.34682080924880065,NOT_STABLE
DOWN,RED,GREEN,RED,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,187.0,INSUFFICIENT_SAMPLE,0.5454545454545454,5.316036071267232,3.3958005322282596,1.1566644068479526,0.15241635687725885,75.0,INSUFFICIENT_SAMPLE,0.5733333333333334,4.016134861033382,4.5876441468352605,-0.6989880840060824,0.04900816802796176,NOT_STABLE
UP,GREEN,GREEN,GREEN,GREEN,STRONG_BODY,LOW_RANGE,FULL_ALIGNMENT,5,167.0,INSUFFICIENT_SAMPLE,0.6107784431137725,1.492275345936298,0.7744940097903675,0.33289154973940177,0.18656302054397964,72.0,INSUFFICIENT_SAMPLE,0.5555555555555556,1.5748062804443381,0.8893515671636264,0.22695138208722795,0.051916477688612614,NOT_STABLE
UP,GREEN,GREEN,GREEN,GREEN,STRONG_BODY,LOW_RANGE,FULL_ALIGNMENT,15,167.0,INSUFFICIENT_SAMPLE,0.5508982035928144,2.3910359922473687,1.6748140102287674,0.23182421635416547,-0.033684210526286076,72.0,INSUFFICIENT_SAMPLE,0.4861111111111111,2.2149370758357643,1.793763682686348,-0.06801673861460718,-0.20703172684989105,NOT_STABLE
UP,GREEN,GREEN,GREEN,GREEN,STRONG_BODY,LOW_RANGE,FULL_ALIGNMENT,30,167.0,INSUFFICIENT_SAMPLE,0.5209580838323353,3.063655011833441,2.6899774632237397,0.06967233803612777,0.07449856733531353,72.0,INSUFFICIENT_SAMPLE,0.5,2.745719786271531,2.9440330509030925,-0.5052365528438115,-0.5141365381136651,NOT_STABLE
UP,GREEN,GREEN,GREEN,GREEN,STRONG_BODY,LOW_RANGE,FULL_ALIGNMENT,60,167.0,INSUFFICIENT_SAMPLE,0.49700598802395207,4.544895067299708,4.4687511589521955,-0.45863731021605736,-0.45281093765943187,72.0,INSUFFICIENT_SAMPLE,0.4444444444444444,3.8739506408319975,4.748119862791217,-0.55985094919594,0.026153742848409534,NOT_STABLE
UP,GREEN,GREEN,GREEN,RED,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,195.0,INSUFFICIENT_SAMPLE,0.4666666666666667,1.383109270891608,1.1839962100348895,0.13234552439728348,0.03878116343486641,71.0,INSUFFICIENT_SAMPLE,0.6056338028169014,1.6880282791449963,0.8931155573784839,0.49848381646511924,0.29645856151878147,NOT_STABLE
UP,GREEN,GREEN,GREEN,RED,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,195.0,INSUFFICIENT_SAMPLE,0.49743589743589745,2.5616081608768204,2.304912892474855,0.10533452111800427,-0.18555585609979605,71.0,INSUFFICIENT_SAMPLE,0.6338028169014085,2.9851249635566655,1.654580301318836,1.1201110150184677,0.9119496855348284,NOT_STABLE
UP,GREEN,GREEN,GREEN,RED,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,195.0,INSUFFICIENT_SAMPLE,0.4717948717948718,3.557261481424653,3.5699362537477684,0.14864568536541387,-0.19752236751540003,71.0,INSUFFICIENT_SAMPLE,0.6338028169014085,4.423689696448429,2.4939082226472085,1.2799541314114364,1.0523917995449428,NOT_STABLE
UP,GREEN,GREEN,GREEN,RED,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,195.0,INSUFFICIENT_SAMPLE,0.47692307692307695,4.962456562609041,4.895716745435287,0.3621976314513385,0.6883425852500351,71.0,INSUFFICIENT_SAMPLE,0.5211267605633803,5.676692572373612,4.8533582372414665,-0.05107327015739541,-0.11414720141027897,NOT_STABLE
DOWN,GREEN,GREEN,GREEN,GREEN,MEDIUM_BODY,NORMAL_RANGE,NO_ALIGNMENT,5,161.0,INSUFFICIENT_SAMPLE,0.6459627329192547,1.4985529902826873,0.9957848932310568,0.3627548417231332,0.4097013429545224,70.0,INSUFFICIENT_SAMPLE,0.45714285714285713,1.1511061820010406,1.0610850660813993,-0.01897059814623533,0.1072112650539195,NOT_STABLE
DOWN,GREEN,GREEN,GREEN,GREEN,MEDIUM_BODY,NORMAL_RANGE,NO_ALIGNMENT,15,161.0,INSUFFICIENT_SAMPLE,0.546583850931677,2.7601872720922693,2.231024457033854,0.22520724271788548,0.4155390659102634,70.0,INSUFFICIENT_SAMPLE,0.5428571428571428,1.8965605562181231,2.0172425106136114,-0.332731956913415,-0.15300423275946737,NOT_STABLE
DOWN,GREEN,GREEN,GREEN,GREEN,MEDIUM_BODY,NORMAL_RANGE,NO_ALIGNMENT,30,161.0,INSUFFICIENT_SAMPLE,0.5217391304347826,3.7522039638828,3.17219609319773,-0.06036896150462795,-0.06721955477937258,70.0,INSUFFICIENT_SAMPLE,0.4714285714285714,2.7816758316925623,2.8030723982154258,-0.021254264705426365,0.07821197314805962,NOT_STABLE
DOWN,GREEN,GREEN,GREEN,GREEN,MEDIUM_BODY,NORMAL_RANGE,NO_ALIGNMENT,60,161.0,INSUFFICIENT_SAMPLE,0.5279503105590062,5.025125240184894,4.389288313430494,-0.0020721095751375755,0.3024433849820882,70.0,INSUFFICIENT_SAMPLE,0.5,4.376738782908523,4.117558089129072,0.0685200683547869,-0.03584131099583589,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,SMALL_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,5,180.0,INSUFFICIENT_SAMPLE,0.55,1.4468084445275653,1.0273600323962202,0.2398612384965015,0.11706931832733318,69.0,INSUFFICIENT_SAMPLE,0.5362318840579711,1.3160936522724775,1.001757914840887,0.12332896982943374,0.06930693069368003,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,SMALL_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,15,180.0,INSUFFICIENT_SAMPLE,0.5777777777777777,2.5992718759273306,1.914904290691604,0.16692368457316192,-0.061467309751189685,69.0,INSUFFICIENT_SAMPLE,0.4782608695652174,2.191130682089068,2.247304024308043,-0.14015589367675244,-0.21489117983966305,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,SMALL_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,30,180.0,INSUFFICIENT_SAMPLE,0.5166666666666667,3.323624696447547,3.103327314852398,-0.22105923844549885,-0.2961711182715338,69.0,INSUFFICIENT_SAMPLE,0.4927536231884058,3.3245756277295437,3.2702927269100996,0.13677135509147922,0.5770065075920872,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,SMALL_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,60,180.0,INSUFFICIENT_SAMPLE,0.49444444444444446,4.835296585941345,4.321824140868021,0.016777068240725276,-0.6019488879426779,69.0,INSUFFICIENT_SAMPLE,0.4782608695652174,4.438412008642976,4.45279137109765,0.034820439790539524,0.3509659613615959,NOT_STABLE
DOWN,RED,GREEN,GREEN,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,5,158.0,INSUFFICIENT_SAMPLE,0.5886075949367089,1.416451667456547,0.7755845053943408,0.378278555678975,0.4006444631011237,68.0,INSUFFICIENT_SAMPLE,0.5588235294117647,1.2207012885748874,0.9896789335135289,-0.035817159310540206,0.12329336232776064,NOT_STABLE
DOWN,RED,GREEN,GREEN,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,158.0,INSUFFICIENT_SAMPLE,0.620253164556962,2.729631492993817,1.4752099224684272,0.9126295043854088,0.7175150447087455,68.0,INSUFFICIENT_SAMPLE,0.5294117647058824,2.3733522522680115,1.9256422368094501,0.4158347067856621,0.5478756315690175,NOT_STABLE
DOWN,RED,GREEN,GREEN,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,158.0,INSUFFICIENT_SAMPLE,0.6835443037974683,4.035518330032733,2.2962618622617423,0.9668677717663842,0.9550980971945773,68.0,INSUFFICIENT_SAMPLE,0.5,3.7943655282601765,2.7624183457586273,0.9239216509390548,0.8305766007299968,NOT_STABLE
DOWN,RED,GREEN,GREEN,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,158.0,INSUFFICIENT_SAMPLE,0.6075949367088608,5.2655338324421965,3.593371921587729,0.8263835550301882,1.0397019878505334,68.0,INSUFFICIENT_SAMPLE,0.5588235294117647,6.15628327174906,6.334045203787068,0.1357857232759944,1.9924127433326944,NOT_STABLE
DOWN,GREEN,GREEN,RED,RED,MEDIUM_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,5,139.0,INSUFFICIENT_SAMPLE,0.5683453237410072,1.3890750047729277,1.089269303151922,0.1338892301739981,0.11220472440939028,68.0,INSUFFICIENT_SAMPLE,0.6617647058823529,1.6524668596583658,0.9541534810954637,0.3658468862767277,0.4237708499320514,NOT_STABLE
DOWN,GREEN,GREEN,RED,RED,MEDIUM_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,15,139.0,INSUFFICIENT_SAMPLE,0.5755395683453237,2.649390875507172,1.9484905960751588,0.20913564347964925,0.1613982893271101,68.0,INSUFFICIENT_SAMPLE,0.5735294117647058,2.445556755316465,2.100375597575196,0.0761742667291484,0.3447430506638665,NOT_STABLE
DOWN,GREEN,GREEN,RED,RED,MEDIUM_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,30,139.0,INSUFFICIENT_SAMPLE,0.6187050359712231,3.682374856835563,2.668333376519486,0.27448266286554623,0.20005013787907305,68.0,INSUFFICIENT_SAMPLE,0.5441176470588235,3.4843329375618874,3.2135906170738857,0.2027890361051019,-0.02318733897685009,NOT_STABLE
DOWN,GREEN,GREEN,RED,RED,MEDIUM_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,60,139.0,INSUFFICIENT_SAMPLE,0.5971223021582733,5.226338854012882,3.9318801605556586,0.2167446939131627,0.45929526123919673,68.0,INSUFFICIENT_SAMPLE,0.5735294117647058,4.944304191338719,3.950835824816631,0.9487215384477561,0.697967443214498,NOT_STABLE
DOWN,RED,GREEN,GREEN,GREEN,MEDIUM_BODY,EXPANSION_RANGE,NO_ALIGNMENT,5,165.0,INSUFFICIENT_SAMPLE,0.49696969696969695,1.3055246823779458,1.2709947408023075,0.012018939200482578,0.20635651773358388,66.0,INSUFFICIENT_SAMPLE,0.6515151515151515,1.4810453300095467,1.000049479099424,0.35197844769672515,0.41853431792641815,NOT_STABLE
DOWN,RED,GREEN,GREEN,GREEN,MEDIUM_BODY,EXPANSION_RANGE,NO_ALIGNMENT,15,165.0,INSUFFICIENT_SAMPLE,0.5212121212121212,2.453840816125084,2.5632954094341436,0.0519528879457266,0.31091370558382386,66.0,INSUFFICIENT_SAMPLE,0.5757575757575758,2.2244249402196834,1.7224243527235747,0.31946738162745736,0.4226869219902668,NOT_STABLE
DOWN,RED,GREEN,GREEN,GREEN,MEDIUM_BODY,EXPANSION_RANGE,NO_ALIGNMENT,30,165.0,INSUFFICIENT_SAMPLE,0.5393939393939394,3.544829181938011,3.4559715640355866,0.1122455745817812,0.2346491228069632,66.0,INSUFFICIENT_SAMPLE,0.6515151515151515,3.139954197111681,2.4174454364360165,0.5279735575804204,1.2138321182550453,NOT_STABLE
DOWN,RED,GREEN,GREEN,GREEN,MEDIUM_BODY,EXPANSION_RANGE,NO_ALIGNMENT,60,165.0,INSUFFICIENT_SAMPLE,0.5454545454545454,4.9182006943203405,4.7167633158487785,-0.005193652342016937,0.5850540806295743,66.0,INSUFFICIENT_SAMPLE,0.5606060606060606,4.5819086267497795,3.785064350882734,0.06613424677953522,0.05797860106749879,NOT_STABLE
UP,GREEN,GREEN,GREEN,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,5,157.0,INSUFFICIENT_SAMPLE,0.6050955414012739,1.5554838597062963,0.9121109581275516,0.24169321056310825,0.05961070559611554,66.0,INSUFFICIENT_SAMPLE,0.696969696969697,1.4536405837703,1.0944855055363705,0.2833781513341368,0.8196863487648594,NOT_STABLE
UP,GREEN,GREEN,GREEN,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,157.0,INSUFFICIENT_SAMPLE,0.5796178343949044,2.4801871740073866,2.0225389029699574,0.3154510080980426,0.2458754656733986,66.0,INSUFFICIENT_SAMPLE,0.7575757575757576,2.5033756275811503,1.9707793587131108,0.3586898128804822,1.131699376480259,NOT_STABLE
UP,GREEN,GREEN,GREEN,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,157.0,INSUFFICIENT_SAMPLE,0.5477707006369427,3.257560304447717,3.0003199326170713,0.24995865931675973,0.41786355475787224,66.0,INSUFFICIENT_SAMPLE,0.6818181818181818,4.8965432856823945,3.054537258829113,1.3384968937549757,1.3901969473776719,NOT_STABLE
UP,GREEN,GREEN,GREEN,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,157.0,INSUFFICIENT_SAMPLE,0.5477707006369427,4.8015169862664395,4.07775958346021,0.5989409749067054,0.6271087841763769,66.0,INSUFFICIENT_SAMPLE,0.6515151515151515,10.437726982135667,5.199445287341387,4.126266178095856,0.9363520432144161,NOT_STABLE
DOWN,RED,GREEN,GREEN,GREEN,STRONG_BODY,LOW_RANGE,NO_ALIGNMENT,5,151.0,INSUFFICIENT_SAMPLE,0.6291390728476821,1.430268990761121,0.8717282344986408,0.33166482435015143,0.3430212909766313,65.0,INSUFFICIENT_SAMPLE,0.5846153846153846,1.284301628874265,0.9009740105070618,0.28264667138121996,0.3055198973043327,NOT_STABLE
DOWN,RED,GREEN,GREEN,GREEN,STRONG_BODY,LOW_RANGE,NO_ALIGNMENT,15,151.0,INSUFFICIENT_SAMPLE,0.609271523178808,2.5121144189519433,1.8024247492895975,0.3878219002278798,0.3496027241769906,65.0,INSUFFICIENT_SAMPLE,0.5846153846153846,2.4271548775297345,1.6505689949612647,0.5746224713249087,0.8983508245878338,NOT_STABLE
DOWN,RED,GREEN,GREEN,GREEN,STRONG_BODY,LOW_RANGE,NO_ALIGNMENT,30,151.0,INSUFFICIENT_SAMPLE,0.5761589403973509,3.587756090844073,2.7090215067368177,0.31204363149632613,0.37745098039230524,65.0,INSUFFICIENT_SAMPLE,0.6153846153846154,3.0711275755083984,2.1144112157312045,0.5417042208447264,0.9017029168773766,NOT_STABLE
DOWN,RED,GREEN,GREEN,GREEN,STRONG_BODY,LOW_RANGE,NO_ALIGNMENT,60,151.0,INSUFFICIENT_SAMPLE,0.5231788079470199,5.540664469157671,4.083384358606679,1.0062812657805373,0.41955193482678155,65.0,INSUFFICIENT_SAMPLE,0.5384615384615384,4.08960469446366,4.026446065571455,-0.7341971608718939,-0.14840989399317134,NOT_STABLE
UP,RED,GREEN,RED,RED,MEDIUM_BODY,NORMAL_RANGE,PARTIAL_ALIGNMENT,5,105.0,INSUFFICIENT_SAMPLE,0.49523809523809526,1.1607745034725414,1.2643827642808785,-0.18561712925472415,-0.08221752407799063,65.0,INSUFFICIENT_SAMPLE,0.5692307692307692,1.262973863245791,1.0837728138375855,-0.08804861049981606,-0.12210953346863752,NOT_STABLE
