M5_hour_brt,M15_market_state,H1_market_state,H4_market_state,M15_direction,H1_direction,H4_direction,anchor_tf,bars,avg_range_usd,avg_vol_ratio,h1_continue_pct,h1_pullback_pct,h1_avg_abs_ret_atr,h3_continue_pct,h3_pullback_pct,h3_avg_abs_ret_atr,h6_continue_pct,h6_pullback_pct,h6_avg_abs_ret_atr,h12_continue_pct,h12_pullback_pct,h12_avg_abs_ret_atr
19,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,UP,DOWN,DOWN,M5,57,2.091754385964849,0.9291256139366784,0.3333333333333333,0.9649122807017544,0.4612296752656907,0.40350877192982454,1.0,0.8729895845086388,0.3684210526315789,1.0,1.0453683878609814,0.42105263157894735,1.0,1.5056425048336046
3,SWEEP_OR_FALSE_BREAK,NORMAL_FLOW,NORMAL_FLOW,UP,UP,UP,M5,57,3.38666666666669,1.1741336256265147,0.5263157894736842,0.9824561403508771,0.5438946655972011,0.5087719298245614,0.9824561403508771,1.142379010328053,0.47368421052631576,0.9824561403508771,1.6329415100999072,0.49122807017543857,0.9824561403508771,2.7074587823405234
5,NORMAL_FLOW,NORMAL_FLOW,SWEEP_OR_FALSE_BREAK,DOWN,DOWN,DOWN,M5,57,3.567719298245656,0.946994482724709,0.5614035087719298,0.9649122807017544,0.45678314849327034,0.631578947368421,0.9649122807017544,0.7808835077108598,0.5789473684210527,0.9649122807017544,1.1772804933138046,0.6666666666666666,0.9649122807017544,1.7162995732314241
19,NORMAL_FLOW,NORMAL_FLOW,EXPANSION,UP,UP,UP,M5,57,5.621403508771963,1.1106551186910791,0.631578947368421,0.9473684210526315,0.8880960483629758,0.5263157894736842,0.9649122807017544,1.7364412212782374,0.7017543859649122,0.9649122807017544,2.084460215422032,0.7368421052631579,0.9824561403508771,3.124949391418366
1,NORMAL_FLOW,SWEEP_OR_FALSE_BREAK,NORMAL_FLOW,UP,UP,UP,M5,57,4.150350877193041,1.1186559330447838,0.5789473684210527,0.9122807017543859,0.577872500695308,0.631578947368421,0.9298245614035088,1.0162003006693445,0.7192982456140351,0.9298245614035088,1.5100831001375208,0.8070175438596491,0.9298245614035088,2.1436394387007938
21,EXPANSION,EXPANSION,EXPANSION,UP,UP,UP,M5,57,10.255789473684121,1.5062063680733815,0.5789473684210527,0.9473684210526315,0.8533547205665808,0.5263157894736842,0.9649122807017544,1.236375193505867,0.5614035087719298,0.9824561403508771,1.7224068561494936,0.631578947368421,0.9824561403508771,2.3987982060999617
11,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,DOWN,UP,UP,M5,57,5.454736842105264,0.9452579444558392,0.42105263157894735,0.9473684210526315,0.4840792073367015,0.3684210526315789,1.0,0.6901171603174892,0.3333333333333333,1.0,0.9528080986952127,0.40350877192982454,1.0,1.8566946433161384
11,EXPANSION,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,DOWN,DOWN,DOWN,M5,57,7.39035087719299,1.0831561052769012,0.5263157894736842,0.9824561403508771,0.6295579695053064,0.5263157894736842,0.9824561403508771,1.0385339172124297,0.5087719298245614,0.9824561403508771,1.4676031132997034,0.49122807017543857,0.9824561403508771,1.8321273871518526
11,EXPANSION,EXPANSION,SWEEP_OR_FALSE_BREAK,UP,UP,UP,M5,57,8.23228070175439,1.0912956420004911,0.6140350877192983,0.9649122807017544,0.48827769562779927,0.6666666666666666,0.9649122807017544,0.9178815405289303,0.6666666666666666,0.9824561403508771,1.310516494247528,0.6140350877192983,0.9824561403508771,1.3247536365908303
7,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,UP,UP,UP,M5,57,3.7696491228069995,1.05581774585261,0.543859649122807,0.9649122807017544,0.4482277924196079,0.49122807017543857,0.9649122807017544,0.8690842467632581,0.5789473684210527,0.9649122807017544,1.364732436472953,0.5087719298245614,0.9649122807017544,1.7474175159532945
23,ACCEPTED_BREAKOUT,NORMAL_FLOW,NORMAL_FLOW,DOWN,DOWN,DOWN,M5,57,5.732280701754446,1.019014537379535,0.543859649122807,1.0,0.48536889289434004,0.631578947368421,1.0,0.8587397478663938,0.6842105263157895,1.0,1.1959527332917559,0.6491228070175439,1.0,1.5137725218505422
21,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,UP,UP,DOWN,M5,55,5.901454545454536,1.5490519400996365,0.5272727272727272,1.0,0.5845882222951477,0.509090909090909,1.0,1.188478007132993,0.4727272727272727,1.0,1.9949659726359497,0.45454545454545453,1.0,2.931843692482965
21,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,UP,DOWN,DOWN,M5,54,5.009814814814785,1.6322307284520563,0.5,0.9814814814814815,0.5858240041387562,0.35185185185185186,0.9814814814814815,0.9773711215736136,0.37037037037037035,0.9814814814814815,1.032149542471462,0.37037037037037035,0.9814814814814815,1.784946044196334
0,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,DOWN,DOWN,DOWN,M5,54,3.1418518518518828,0.8438802875632041,0.5,0.9814814814814815,0.4657881372394388,0.5555555555555556,0.9814814814814815,0.6564347999647333,0.5370370370370371,1.0,0.9577178908067955,0.46296296296296297,1.0,1.391481531414956
20,NORMAL_FLOW,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,UP,UP,DOWN,M5,54,3.3033333333333355,1.1990686264963315,0.5925925925925926,0.9629629629629629,0.6388633317059176,0.6111111111111112,0.9629629629629629,1.4671974302404425,0.5370370370370371,0.9814814814814815,1.7740837944175414,0.5740740740740741,0.9814814814814815,1.8700939952361009
