anchor_tf,hour_brt,market_state,vol_bucket,bars,avg_range_usd,avg_vol_ratio,breakout_pct,false_break_pct,h1_continue_pct,h1_pullback_pct,h1_avg_abs_ret_atr,h3_continue_pct,h3_pullback_pct,h3_avg_abs_ret_atr,h6_continue_pct,h6_pullback_pct,h6_avg_abs_ret_atr,h12_continue_pct,h12_pullback_pct,h12_avg_abs_ret_atr
M5,12,SWEEP_OR_FALSE_BREAK,LOW,874,3.8642562929061635,0.7016900632700549,0.07551487414187644,1.0,0.4851258581235698,0.9805491990846682,0.37604925857889265,0.4919908466819222,0.9874141876430206,0.6559947179163607,0.49084668192219677,0.9908466819221968,0.8888464851123237,0.488558352402746,0.9908466819221968,1.237675372728447
M5,12,SWEEP_OR_FALSE_BREAK,NORMAL,643,5.342068429237935,0.8834568096387525,0.06998444790046657,1.0,0.5272161741835147,0.9766718506998445,0.41729114168493087,0.5101088646967341,0.9844479004665629,0.6797708688660723,0.49922239502332816,0.9891135303265941,0.9220086540868991,0.505443234836703,0.9906687402799378,1.2611684110693748
M5,12,NORMAL_FLOW,NORMAL,642,5.92515576323987,0.884815932859126,0.8115264797507789,0.0,0.49065420560747663,0.9750778816199377,0.43917102247174306,0.49065420560747663,0.985981308411215,0.7387097303652403,0.5514018691588785,0.9906542056074766,0.9739645115568021,0.5358255451713395,0.9906542056074766,1.2737308817789992
M5,12,NORMAL_FLOW,LOW,599,4.422287145242069,0.7154431775685968,0.7896494156928213,0.0,0.4741235392320534,0.9782971619365609,0.38219848807758444,0.48580968280467446,0.986644407345576,0.6736007091506601,0.48747913188647746,0.988313856427379,0.900945220242628,0.5108514190317195,0.989983305509182,1.2328505511715422
M5,12,LOW_RANGE,LOW,370,3.0197297297297316,0.6881292207284817,0.4594594594594595,0.0,0.5216216216216216,0.9621621621621622,0.33486553750101916,0.518918918918919,0.9702702702702702,0.5885736611500971,0.5216216216216216,0.9837837837837838,0.8665637912534195,0.4972972972972973,0.9837837837837838,1.2382437593539823
M5,12,EXPANSION,NORMAL,359,7.728579387186617,0.9028983320954821,0.7298050139275766,0.4233983286908078,0.5069637883008357,0.9888579387186629,0.40380532405018943,0.4623955431754875,0.9916434540389972,0.6292222166424898,0.49025069637883006,0.9944289693593314,0.88858424730407,0.5125348189415042,1.0,1.2796131752381588
M5,12,EXPANSION,HIGH,281,10.540711743772242,1.1560654284752412,0.6334519572953736,0.3736654804270463,0.49466192170818507,0.9644128113879004,0.5769713357063689,0.501779359430605,0.9750889679715302,0.9427088613288765,0.4483985765124555,0.9893238434163701,1.1506508199443353,0.4412811387900356,0.9928825622775801,1.414503772764814
M5,12,NORMAL_FLOW,HIGH,133,7.330902255639062,1.0647621003169125,0.7368421052631579,0.0,0.39849624060150374,1.0,0.4956076500862721,0.43609022556390975,1.0,0.7890478752129708,0.44360902255639095,1.0,1.1248295025085626,0.42105263157894735,1.0,1.317084030518145
M5,12,LOW_RANGE,NORMAL,126,3.796269841269808,0.8578748899821286,0.48412698412698413,0.0,0.48412698412698413,1.0,0.38571531382911856,0.4523809523809524,1.0,0.6270942658832664,0.4603174603174603,1.0,0.9630301345268238,0.49206349206349204,1.0,1.37926360017475
M5,12,EXPANSION,LOW,124,8.189596774193529,0.7342707996577895,0.7741935483870968,0.4596774193548387,0.46774193548387094,1.0,0.38424153616727313,0.46774193548387094,1.0,0.635776295871732,0.5241935483870968,1.0,0.8547772775116315,0.5161290322580645,1.0,1.2262692346596613
M5,12,SWEEP_OR_FALSE_BREAK,HIGH,113,7.14433628318584,1.0726289040130392,0.05309734513274336,1.0,0.48672566371681414,0.9911504424778761,0.39662571414536596,0.5221238938053098,0.9911504424778761,0.7290540619949855,0.5398230088495575,0.9911504424778761,0.9281305483091374,0.5575221238938053,0.9911504424778761,1.1164853580435348
M5,12,COMPRESSION,LOW,29,2.1324137931034217,0.657040084939694,0.3103448275862069,0.4827586206896552,0.41379310344827586,0.9655172413793104,0.3361514407125098,0.3793103448275862,1.0,0.6695489500417844,0.4482758620689655,1.0,0.7948523823529235,0.3793103448275862,1.0,1.631709023627115
M5,12,EXPANSION,SPIKE_1P5,23,16.623043478260964,1.675469916704688,0.8260869565217391,0.21739130434782608,0.43478260869565216,0.9565217391304348,0.716572364906988,0.391304347826087,0.9565217391304348,1.4046854864401677,0.43478260869565216,0.9565217391304348,1.6264344275598384,0.43478260869565216,0.9565217391304348,1.276106213606591
M5,13,SWEEP_OR_FALSE_BREAK,LOW,854,3.4015456674473254,0.7023949345447332,0.08782201405152225,1.0,0.49882903981264637,0.9742388758782201,0.35954776720909226,0.49063231850117095,0.9871194379391101,0.6338328894024458,0.5023419203747073,0.9894613583138173,0.8265854023865963,0.48711943793911006,0.990632318501171,1.2939056929062953
