anchor_tf,hour_brt,time_slot,bars,avg_range_usd,median_range_usd,avg_abs_net_usd,avg_vol_ratio,up_pct,down_pct,breakout_up_pct,breakout_down_pct,false_break_pct,h1_continue_pct,h1_pullback_pct,h1_breakout_accept_pct,h1_breakout_reject_pct,h1_avg_ret_atr,h1_avg_abs_ret_atr,h3_continue_pct,h3_pullback_pct,h3_breakout_accept_pct,h3_breakout_reject_pct,h3_avg_ret_atr,h3_avg_abs_ret_atr,h6_continue_pct,h6_pullback_pct,h6_breakout_accept_pct,h6_breakout_reject_pct,h6_avg_ret_atr,h6_avg_abs_ret_atr,h12_continue_pct,h12_pullback_pct,h12_breakout_accept_pct,h12_breakout_reject_pct,h12_avg_ret_atr,h12_avg_abs_ret_atr
M5,20,20:25,363,3.9338016528925364,2.5799999999999272,1.9670247933884228,0.9923606832983007,0.5261707988980716,0.4738292011019284,0.2369146005509642,0.2369146005509642,0.44352617079889806,0.4490358126721763,0.9641873278236914,0.1349862258953168,0.465564738292011,0.02473482687669783,0.5425726786320918,0.5179063360881543,0.9834710743801653,0.21212121212121213,0.46831955922865015,-0.0018394246720166499,0.8865990127864949,0.49586776859504134,0.9889807162534435,0.21487603305785125,0.4738292011019284,0.01262912899552041,1.2521566732644562,0.5041322314049587,0.9944903581267218,0.2396694214876033,0.4738292011019284,0.2894739251213997,2.3735212186739614
M5,20,20:30,363,4.341763085399464,2.9600000000000364,2.186776859504129,1.139053087634971,0.4903581267217631,0.509641873278237,0.24242424242424243,0.2066115702479339,0.5068870523415978,0.4820936639118457,0.9752066115702479,0.15426997245179064,0.4380165289256198,-0.03332764343698116,0.494701506183762,0.4820936639118457,0.9944903581267218,0.20385674931129477,0.4490358126721763,-0.03448407238594542,0.8588078578888853,0.48760330578512395,0.9944903581267218,0.20385674931129477,0.4490358126721763,-0.022964314056943554,1.5128795618764208,0.49586776859504134,0.9944903581267218,0.22589531680440772,0.4490358126721763,0.35027804956138975,2.3757614815682033
M5,20,20:35,363,4.119779614325076,2.699999999999818,1.9788980716253397,1.1265143133264697,0.49586776859504134,0.4986225895316804,0.22589531680440772,0.209366391184573,0.45179063360881544,0.4793388429752066,0.9641873278236914,0.14049586776859505,0.4214876033057851,0.007274948445322466,0.43375254002951336,0.465564738292011,0.9807162534435262,0.1487603305785124,0.42699724517906334,0.007971495714176578,0.8617171087683844,0.465564738292011,0.9862258953168044,0.209366391184573,0.4325068870523416,0.08662685964658227,1.6367045123356836,0.49586776859504134,0.9889807162534435,0.19834710743801653,0.4325068870523416,0.45199321287131417,2.39078705193103
M5,20,20:40,363,3.8160881542699707,2.5399999999999636,1.7841322314049357,1.0928910763895145,0.5151515151515151,0.4820936639118457,0.21212121212121213,0.20385674931129477,0.46831955922865015,0.48484848484848486,0.9641873278236914,0.14049586776859505,0.40771349862258954,-0.010455231592787023,0.5615509512292403,0.465564738292011,0.9724517906336089,0.14049586776859505,0.41046831955922863,0.0032177251006763716,0.9134843609424598,0.4628099173553719,0.9834710743801653,0.18457300275482094,0.4132231404958678,0.13021384827937685,1.8375729517472352,0.49586776859504134,0.9862258953168044,0.19559228650137742,0.4132231404958678,0.5042193437030261,2.469899865242706
M5,20,20:45,363,4.328457300275498,3.1299999999996544,2.270110192837471,1.2666032257108755,0.45454545454545453,0.5454545454545454,0.29476584022038566,0.24793388429752067,0.44077134986225897,0.5179063360881543,0.977961432506887,0.16804407713498623,0.5261707988980716,0.007511896390323996,0.5357563239838823,0.4986225895316804,0.9889807162534435,0.23140495867768596,0.5371900826446281,0.0018406220189640435,1.2319819014511668,0.48484848484848486,0.9917355371900827,0.25068870523415976,0.5371900826446281,0.2161881857942164,1.8873154286742315,0.46005509641873277,0.9944903581267218,0.21487603305785125,0.5399449035812672,0.5241814999438532,2.42943488584376
M5,20,20:50,363,4.106584022038565,2.9200000000000728,2.0856749311294687,1.2429788322169335,0.5013774104683195,0.4986225895316804,0.24517906336088155,0.22038567493112948,0.4214876033057851,0.4462809917355372,0.9614325068870524,0.14325068870523416,0.45179063360881544,0.0042800530998858615,0.4859353047044515,0.4765840220385675,0.9807162534435262,0.19559228650137742,0.4573002754820937,0.07781800217678518,1.4290739407372914,0.5316804407713499,0.9862258953168044,0.2369146005509642,0.46005509641873277,0.2491067518929368,1.93137967458564,0.4793388429752066,0.9889807162534435,0.19008264462809918,0.4628099173553719,0.5285442546144253,2.506581809974444
M5,20,20:55,363,4.076308539944915,2.75,2.100220385674916,1.3011375832522534,0.5068870523415978,0.4903581267217631,0.2231404958677686,0.21487603305785125,0.4297520661157025,0.45454545454545453,0.953168044077135,0.14600550964187328,0.42699724517906334,-0.00819487551771414,1.072171327959097,0.46831955922865015,0.9696969696969697,0.15702479338842976,0.4325068870523416,0.12752923601298624,1.559206416076953,0.509641873278237,0.9752066115702479,0.2066115702479339,0.43526170798898073,0.25733553246646534,1.9268425562535398,0.5234159779614325,0.977961432506887,0.20385674931129477,0.43526170798898073,0.5008855028425828,2.4677149344283906
M5,21,21:00,363,8.042644628099206,5.529999999999745,4.077134986225876,2.240193727362533,0.5041322314049587,0.49586776859504134,0.36639118457300274,0.36363636363636365,0.5041322314049587,0.4765840220385675,0.9752066115702479,0.256198347107438,0.7107438016528925,0.07367735843841443,0.7621079973739923,0.5068870523415978,0.9862258953168044,0.2837465564738292,0.721763085399449,0.18792135289290351,1.2733738633133527,0.48760330578512395,0.9889807162534435,0.2865013774104683,0.7245179063360881,0.3255313000018798,1.7071948901498386,0.4738292011019284,0.9889807162534435,0.3443526170798898,0.7245179063360881,0.4240300239163063,2.406933503152892
M5,21,21:05,363,6.340909090909109,4.639999999999873,3.30732782369148,1.8181540560548455,0.5316804407713499,0.46831955922865015,0.26170798898071623,0.18181818181818182,0.349862258953168,0.5316804407713499,0.9724517906336089,0.18457300275482094,0.42699724517906334,0.05271217994072688,0.6712066118835325,0.509641873278237,0.9807162534435262,0.19559228650137742,0.4325068870523416,0.15158132694338536,1.1754537770545956,0.5179063360881543,0.9889807162534435,0.19834710743801653,0.4380165289256198,0.3066560291639607,1.5843981185105034,0.509641873278237,0.9917355371900827,0.21212121212121213,0.4380165289256198,0.3753755935469124,2.3549851085765368
M5,21,21:10,364,6.0005769230769195,4.1150000000002365,3.023241758241755,1.6115080295651494,0.554945054945055,0.44505494505494503,0.2857142857142857,0.18406593406593408,0.4368131868131868,0.5082417582417582,0.9752747252747253,0.21703296703296704,0.45604395604395603,0.05206577924696582,0.6274621265194797,0.4697802197802198,0.978021978021978,0.19505494505494506,0.45879120879120877,0.09400715787428623,1.0999048774610678,0.5082417582417582,0.9835164835164835,0.24175824175824176,0.46153846153846156,0.2932550796153461,1.5239582173529795,0.5357142857142857,0.9862637362637363,0.2445054945054945,0.4642857142857143,0.40448845597250815,2.2982588323774062
