anchor_tf,candle_dna,bars,avg_range_usd,avg_vol_ratio,up_pct,breakout_pct,h1_continue_pct,h1_pullback_pct,h1_avg_abs_ret_atr,h3_continue_pct,h3_pullback_pct,h3_avg_abs_ret_atr,h6_continue_pct,h6_pullback_pct,h6_avg_abs_ret_atr,h12_continue_pct,h12_pullback_pct,h12_avg_abs_ret_atr
M5,DOWN|R:LOW|B:SMALL|V:LOW|C:CLOSE_LOW|S:LOW_RANGE,594,2.2990235690235665,0.6315881728674765,0.0,0.5875420875420876,0.49326599326599324,0.9663299663299664,0.4030115713715255,0.44612794612794615,0.9814814814814815,0.695483300305796,0.4797979797979798,0.9915824915824916,1.058389226125056,0.45791245791245794,0.9949494949494949,1.5374322338668323
M5,UP|R:LOW|B:TINY|V:LOW|C:HIGH_MID|S:LOW_RANGE,582,2.045395189003442,0.6431369608119228,1.0,0.40034364261168387,0.5137457044673539,0.9656357388316151,0.3700055078362189,0.47079037800687284,0.9828178694158075,0.693316778952577,0.4896907216494845,0.9896907216494846,1.0988330921180016,0.48281786941580757,0.9914089347079038,1.611070994314025
M5,UP|R:NORMAL|B:TINY|V:NORMAL|C:CLOSE_HIGH|S:SWEEP_OR_FALSE_BREAK,582,4.08603092783506,0.8978081326092671,1.0,0.03951890034364261,0.48109965635738833,0.9810996563573883,0.4257023179158749,0.4570446735395189,0.9862542955326461,0.7772488194093271,0.4536082474226804,0.993127147766323,1.1442052821233086,0.5223367697594502,0.9948453608247423,1.705530831350522
M5,DOWN|R:NORMAL|B:SMALL|V:HIGH|C:CLOSE_LOW|S:SWEEP_OR_FALSE_BREAK,582,4.069467353951885,1.1526432843812582,0.0,0.09965635738831616,0.44501718213058417,0.979381443298969,0.5220904563205614,0.4742268041237113,0.9862542955326461,0.8807363534303482,0.48109965635738833,0.9896907216494846,1.2771684437378812,0.45532646048109965,0.9965635738831615,1.7605470979613664
M5,DOWN|R:HIGH|B:MEDIUM|V:HIGH|C:CLOSE_LOW|S:NORMAL_FLOW,580,5.511586206896544,1.1078875978668954,0.0,0.8741379310344828,0.5137931034482759,0.9827586206896551,0.5431982836981133,0.4879310344827586,0.993103448275862,0.9131269446887966,0.49310344827586206,0.9948275862068966,1.3103551891870688,0.4810344827586207,0.9982758620689656,1.9095247120376058
M5,DOWN|R:HIGH|B:MEDIUM|V:NORMAL|C:CLOSE_LOW|S:NORMAL_FLOW,579,5.008134715025895,0.9085406763553899,0.0,0.9360967184801382,0.45595854922279794,0.9792746113989638,0.5020425588174396,0.4680483592400691,0.9896373056994818,0.8358321481728435,0.46459412780656306,0.9930915371329879,1.1287681515258667,0.4853195164075993,0.9948186528497409,1.6603694281885648
M5,DOWN|R:NORMAL|B:TINY|V:NORMAL|C:CLOSE_LOW|S:SWEEP_OR_FALSE_BREAK,570,4.154929824561387,0.8972110141581666,0.0,0.02280701754385965,0.41403508771929826,0.9789473684210527,0.45441628741660256,0.43333333333333335,0.9894736842105263,0.7955161663123712,0.4280701754385965,0.9947368421052631,1.0895643960741022,0.4473684210526316,0.9982456140350877,1.5778495269329091
M5,UP|R:NORMAL|B:SMALL|V:HIGH|C:CLOSE_HIGH|S:SWEEP_OR_FALSE_BREAK,558,4.395501792114682,1.1433378333288926,1.0,0.08243727598566308,0.5394265232974911,0.9623655913978495,0.5144966630548903,0.510752688172043,0.982078853046595,0.9542139214835976,0.5734767025089605,0.9838709677419355,1.355569330267913,0.5483870967741935,0.985663082437276,1.8661025031096592
M5,UP|R:NORMAL|B:TINY|V:NORMAL|C:HIGH_MID|S:SWEEP_OR_FALSE_BREAK,554,3.9230505415162447,0.8968862994344785,1.0,0.01263537906137184,0.5072202166064982,0.9711191335740073,0.4542277720420277,0.5108303249097473,0.9909747292418772,0.8018838067675006,0.5433212996389891,0.9963898916967509,1.1300217945122515,0.5306859205776173,0.9963898916967509,1.5658806713112996
M5,UP|R:LOW|B:TINY|V:LOW|C:CLOSE_HIGH|S:LOW_RANGE,536,2.1361940298507354,0.6312447959874139,1.0,0.4085820895522388,0.47201492537313433,0.9850746268656716,0.3909000939599477,0.4906716417910448,0.9888059701492538,0.7840025271700495,0.5167910447761194,0.9944029850746269,1.100538379476137,0.5074626865671642,0.9944029850746269,1.5812330055406745
