dna_type,sequence_dna,bars,avg_energy,avg_range_atr,avg_vol_ratio,avg_dir_streak,avg_range_sum_5_atr,avg_energy_mean_5,continuation_h3,continuation_h6,pullback_0p50_h6,reach_1atr_h12,rr_tp,rr_sl,rr_edge,buy_tp,buy_sl,buy_edge,sell_tp,sell_sl,sell_edge,best_side,best_edge,edge_gap,sequence_score,sequence_guidance
sequence_dna_macro,regime=NORMAL_SEQUENCE|event=FALSE_BREAK|state=SWEEP_OR_FALSE_BREAK|align=MIXED/DOWN|htf=DOWN_LOCATION,1830,41.45055732602736,0.881722816607001,0.9734327571806701,-0.42349726775956287,4.748658069022739,45.64963038650092,0.36065573770491804,0.3333333333333333,0.8644808743169399,0.5147540983606558,0.21693989071038253,0.7655737704918033,-0.5486338797814208,0.25081967213114753,0.7316939890710382,-0.4808743169398907,0.39398907103825137,0.5841530054644809,-0.19016393442622953,SELL,-0.19016393442622953,0.29071038251366116,0.16475409836065574,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=BREAKOUT_AFTER_EXPANSION_CHAIN|event=BREAKOUT|state=EXPANSION|align=FULL/DOWN|htf=STRONG_DOWN_LOCATION,912,82.78869409266149,1.6962670721932755,1.3258325401401128,-2.821271929824561,6.565835910699221,69.83998336686366,0.44627192982456143,0.44627192982456143,0.8146929824561403,0.6710526315789473,0.2993421052631579,0.6414473684210527,-0.34210526315789475,0.28728070175438597,0.6633771929824561,-0.37609649122807015,0.2993421052631579,0.6414473684210527,-0.34210526315789475,SELL,-0.34210526315789475,0.033991228070175405,0.16343201754385966,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=BREAKOUT_AFTER_SWEEP|event=BREAKOUT|state=EXPANSION|align=FULL/UP|htf=STRONG_UP_LOCATION,175,86.14470577967019,1.995383472547659,1.5766746204580786,3.337142857142857,7.015409903638574,65.12623455151102,0.5485714285714286,0.4742857142857143,0.7714285714285715,0.72,0.34285714285714286,0.6171428571428571,-0.27428571428571424,0.34285714285714286,0.6171428571428571,-0.27428571428571424,0.2057142857142857,0.7428571428571429,-0.5371428571428571,BUY,-0.27428571428571424,0.2628571428571429,0.16328571428571428,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=COMPRESSION_BUILDUP|event=FALSE_BREAK|state=COMPRESSION|align=NONE/MIXED|htf=UP_LOCATION,191,42.04049476371712,0.8128134539553529,0.9115111808715993,-0.5078534031413613,4.183961822486624,43.301861823211304,0.45549738219895286,0.4031413612565445,0.7905759162303665,0.5654450261780105,0.2617801047120419,0.7172774869109948,-0.4554973821989529,0.2094240837696335,0.7696335078534031,-0.5602094240837696,0.42408376963350786,0.5445026178010471,-0.12041884816753928,SELL,-0.12041884816753928,0.43979057591623033,0.1609748691099477,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=NORMAL_SEQUENCE|event=NONE|state=LOW_RANGE|align=MIXED/DOWN|htf=DOWN_LOCATION,246,20.809467596913414,0.4846200258224638,0.7531074135386584,-0.46747967479674796,4.0774102748510535,37.625753160700576,0.42276422764227645,0.4105691056910569,0.8252032520325203,0.5609756097560976,0.23983739837398374,0.7317073170731707,-0.49186991869918695,0.21544715447154472,0.7601626016260162,-0.5447154471544715,0.4146341463414634,0.556910569105691,-0.14227642276422764,SELL,-0.14227642276422764,0.40243902439024387,0.15915934959349595,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=BREAKOUT_AFTER_COMPRESSION|event=BREAKOUT|state=COMPRESSION|align=FULL/UP|htf=STRONG_UP_LOCATION,264,58.7364741105404,1.098765377556336,0.9858037598400522,2.765151515151515,4.470181742118629,47.15541988741042,0.5681818181818182,0.5151515151515151,0.7348484848484849,0.6931818181818182,0.3181818181818182,0.625,-0.3068181818181818,0.3181818181818182,0.625,-0.3068181818181818,0.2689393939393939,0.6931818181818182,-0.4242424242424243,BUY,-0.3068181818181818,0.11742424242424249,0.15620909090909094,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=NORMAL_SEQUENCE|event=NONE|state=LOW_RANGE|align=NONE/MIXED|htf=DOWN_LOCATION,242,20.97258555428454,0.48682982226154686,0.7377176179828977,0.5082644628099173,4.077119146680496,38.1172281915985,0.44214876033057854,0.4214876033057851,0.768595041322314,0.5578512396694215,0.2644628099173554,0.7272727272727273,-0.4628099173553719,0.4049586776859504,0.5785123966942148,-0.17355371900826444,0.24380165289256198,0.7479338842975206,-0.5041322314049587,BUY,-0.17355371900826444,0.3305785123966942,0.15294545454545458,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=EXPANSION_CHAIN|event=EXPANSION|state=NORMAL_FLOW|align=MIXED/DOWN|htf=DOWN_LOCATION,134,51.349429474782006,0.7885793497209634,0.9646722808205855,-0.39552238805970147,5.662671056654974,62.35230399253194,0.34328358208955223,0.44029850746268656,0.8507462686567164,0.6343283582089553,0.21641791044776118,0.7835820895522388,-0.5671641791044777,0.21641791044776118,0.7761194029850746,-0.5597014925373135,0.4253731343283582,0.5746268656716418,-0.14925373134328357,SELL,-0.14925373134328357,0.4104477611940299,0.15217313432835827,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=NORMAL_SEQUENCE|event=NONE|state=NORMAL_FLOW|align=MIXED/UP|htf=STRONG_UP_LOCATION,367,44.24935943846804,0.832762013865375,1.0111630675032335,-0.335149863760218,5.356368697444197,52.20309740243577,0.40054495912806537,0.47411444141689374,0.7901907356948229,0.6239782016348774,0.23978201634877383,0.7356948228882834,-0.49591280653950953,0.2724795640326976,0.6920980926430518,-0.4196185286103542,0.34332425068119893,0.6376021798365122,-0.2942779291553133,SELL,-0.2942779291553133,0.1253405994550409,0.1521465940054496,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=BREAKOUT_AFTER_SWEEP|event=BREAKOUT|state=SWEEP_OR_FALSE_BREAK|align=FULL/UP|htf=STRONG_UP_LOCATION,332,62.931214742916524,1.4239674096699049,1.1011626769539269,1.786144578313253,4.903093699007829,47.480286134074156,0.5030120481927711,0.5301204819277109,0.75,0.6265060240963856,0.32831325301204817,0.6596385542168675,-0.3313253012048193,0.32831325301204817,0.6596385542168675,-0.3313253012048193,0.2710843373493976,0.6957831325301205,-0.4246987951807229,BUY,-0.3313253012048193,0.09337349397590361,0.15088795180722891,sem edge sequencial; não usar como gatilho
