breakout_location_alignment,htf_location_bias,anchor_market_state,energy_bucket,mtf_alignment_bucket,mtf_bias,bars,avg_energy,avg_range_atr,continuation_h6,pullback_0p50_h6,reach_1atr_h12,buy_edge,sell_edge,best_side,best_edge,edge_gap
BREAKOUT_AGAINST_HTF_UP,STRONG_UP_LOCATION,NORMAL_FLOW,MEDIUM,NONE,MIXED,255,50.216611013527135,0.8999671108577356,0.4627450980392157,0.7490196078431373,0.6392156862745098,-0.6,-0.2941176470588236,SELL,-0.2941176470588236,0.3058823529411764
NO_BREAKOUT,STRONG_DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,443,31.22194479687476,0.6995193796257807,0.43115124153498874,0.8036117381489842,0.5304740406320542,-0.29571106094808125,-0.40857787810383744,BUY,-0.29571106094808125,0.1128668171557562
NO_BREAKOUT,STRONG_DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,DOWN,620,49.955309864467836,0.9198185315431217,0.4532258064516129,0.8306451612903226,0.617741935483871,-0.33870967741935487,-0.29677419354838713,SELL,-0.29677419354838713,0.04193548387096774
NO_BREAKOUT,STRONG_UP_LOCATION,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,UP,837,49.19602045555767,0.8756253285706872,0.4336917562724014,0.8446833930704899,0.5483870967741935,-0.2974910394265233,-0.3632019115890084,BUY,-0.2974910394265233,0.06571087216248511
BREAKOUT_WITH_HTF_UP,STRONG_UP_LOCATION,NORMAL_FLOW,LOW,FULL,UP,570,33.25693168795002,0.7304871390881246,0.5333333333333333,0.6842105263157895,0.5964912280701754,-0.2982456140350877,-0.49473684210526314,BUY,-0.2982456140350877,0.19649122807017544
NO_BREAKOUT,DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,VERY_LOW,MIXED,DOWN,267,14.975063983312651,0.5313351888409767,0.33707865168539325,0.8426966292134831,0.5056179775280899,-0.4344569288389514,-0.299625468164794,SELL,-0.299625468164794,0.13483146067415736
NO_BREAKOUT,STRONG_DOWN_LOCATION,EXPANSION,HIGH,FULL,DOWN,196,71.2264418910732,1.2537583834819515,0.47959183673469385,0.7959183673469388,0.7397959183673469,-0.43877551020408156,-0.3010204081632653,SELL,-0.3010204081632653,0.13775510204081626
BREAKOUT_WITH_HTF_DOWN,STRONG_DOWN_LOCATION,NORMAL_FLOW,HIGH,FULL,DOWN,596,67.74637507125568,1.319522653874922,0.4865771812080537,0.7533557046979866,0.6426174496644296,-0.4177852348993289,-0.3020134228187919,SELL,-0.3020134228187919,0.115771812080537
BREAKOUT_WITH_HTF_DOWN,STRONG_DOWN_LOCATION,ACCEPTED_BREAKOUT,EXTREME,FULL,DOWN,354,84.78370481883559,2.092188265287587,0.4519774011299435,0.8615819209039548,0.7231638418079096,-0.3022598870056497,-0.3587570621468926,BUY,-0.3022598870056497,0.05649717514124292
BREAKOUT_WITH_HTF_UP,STRONG_UP_LOCATION,NORMAL_FLOW,HIGH,FULL,UP,871,67.84842489054704,1.2844627109069366,0.5143513203214696,0.7164179104477612,0.6383467278989667,-0.304247990815155,-0.41446613088404133,BUY,-0.304247990815155,0.1102181400688863
NO_BREAKOUT,STRONG_UP_LOCATION,NORMAL_FLOW,LOW,MIXED,UP,183,32.2081446086716,0.7107857180037966,0.45901639344262296,0.8032786885245902,0.6229508196721312,-0.4371584699453552,-0.3060109289617487,SELL,-0.3060109289617487,0.13114754098360648
BREAKOUT_WITH_HTF_UP,STRONG_UP_LOCATION,LOW_RANGE,LOW,FULL,UP,286,28.56971279339769,0.5126358073780909,0.5769230769230769,0.6713286713286714,0.6188811188811189,-0.30769230769230765,-0.5104895104895104,BUY,-0.30769230769230765,0.20279720279720276
NO_BREAKOUT,STRONG_DOWN_LOCATION,EXPANSION,HIGH,MIXED,DOWN,195,71.73345329329501,1.231444797799984,0.38974358974358975,0.8358974358974359,0.5948717948717949,-0.3128205128205129,-0.33333333333333337,BUY,-0.3128205128205129,0.020512820512820495
NO_BREAKOUT,MIXED_LOCATION,SWEEP_OR_FALSE_BREAK,VERY_LOW,NONE,MIXED,235,14.953651312529841,0.527508983719398,0.2978723404255319,0.8936170212765957,0.4085106382978723,-0.42127659574468085,-0.31489361702127666,SELL,-0.31489361702127666,0.10638297872340419
BREAKOUT_WITH_HTF_DOWN,STRONG_DOWN_LOCATION,EXPANSION,EXTREME,FULL,DOWN,749,90.29745062168826,2.0573969157981904,0.43391188251001334,0.8464619492656876,0.7009345794392523,-0.34178905206942584,-0.3164218958611483,SELL,-0.3164218958611483,0.025367156208277564
NO_BREAKOUT,STRONG_UP_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,MIXED,UP,268,67.1943175412565,1.173901632895893,0.44029850746268656,0.8768656716417911,0.6119402985074627,-0.31716417910447764,-0.32462686567164184,BUY,-0.31716417910447764,0.007462686567164201
NO_BREAKOUT,STRONG_DOWN_LOCATION,NORMAL_FLOW,MEDIUM,FULL,DOWN,157,50.38820200095705,0.8503338742481431,0.49044585987261147,0.7643312101910829,0.6560509554140127,-0.48407643312101906,-0.3184713375796178,SELL,-0.3184713375796178,0.16560509554140124
BREAKOUT_WITH_HTF_DOWN,STRONG_DOWN_LOCATION,NORMAL_FLOW,LOW,FULL,DOWN,314,32.95204910967749,0.7595686700025576,0.5063694267515924,0.7101910828025477,0.6305732484076433,-0.4044585987261146,-0.321656050955414,SELL,-0.321656050955414,0.08280254777070062
NO_BREAKOUT,MIXED_LOCATION,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,844,49.561020669573715,0.9325309584014017,0.22393364928909953,0.9016587677725119,0.43009478672985785,-0.3803317535545024,-0.3222748815165877,SELL,-0.3222748815165877,0.05805687203791471
BREAKOUT_WITH_HTF_UP,STRONG_UP_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,FULL,UP,136,70.41153851879784,1.5235203168791696,0.5,0.8014705882352942,0.6029411764705882,-0.33088235294117646,-0.3676470588235294,BUY,-0.33088235294117646,0.03676470588235292
BREAKOUT_MIXED_HTF,MIXED_LOCATION,EXPANSION,EXTREME,NONE,MIXED,208,88.29943344034412,1.7753910886415043,0.10576923076923077,0.9567307692307693,0.27884615384615385,-0.3317307692307693,-0.3557692307692307,BUY,-0.3317307692307693,0.024038461538461453
BREAKOUT_MIXED_HTF,MIXED_LOCATION,ACCEPTED_BREAKOUT,EXTREME,NONE,MIXED,183,85.01816763930417,1.9100776713293284,0.04918032786885246,0.9836065573770492,0.28415300546448086,-0.34426229508196726,-0.360655737704918,BUY,-0.34426229508196726,0.016393442622950727
NO_BREAKOUT,MIXED_LOCATION,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,901,30.656749557333193,0.694242105704447,0.26748057713651496,0.8945615982241953,0.38179800221975585,-0.34739178690344064,-0.34850166481687017,BUY,-0.34739178690344064,0.0011098779134295356
NO_BREAKOUT,STRONG_DOWN_LOCATION,NORMAL_FLOW,LOW,MIXED,DOWN,136,32.507659049430046,0.7117899332733031,0.5,0.7867647058823529,0.6397058823529411,-0.375,-0.3676470588235294,SELL,-0.3676470588235294,0.007352941176470618
NO_BREAKOUT,MIXED_LOCATION,EXPANSION,HIGH,NONE,MIXED,159,70.36027581498938,1.2309704234541434,0.2389937106918239,0.9433962264150944,0.4339622641509434,-0.3710691823899371,-0.4025157232704402,BUY,-0.3710691823899371,0.03144654088050314
BREAKOUT_WITH_HTF_DOWN,STRONG_DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,FULL,DOWN,132,70.15192806315858,1.5309611252439819,0.4621212121212121,0.8181818181818182,0.6590909090909091,-0.37121212121212116,-0.40909090909090906,BUY,-0.37121212121212116,0.0378787878787879
NO_BREAKOUT,STRONG_DOWN_LOCATION,NORMAL_FLOW,MEDIUM,MIXED,DOWN,185,49.28410489698095,0.8191492542284053,0.4918918918918919,0.8216216216216217,0.5783783783783784,-0.372972972972973,-0.4216216216216216,BUY,-0.372972972972973,0.048648648648648596
BREAKOUT_WITH_HTF_DOWN,STRONG_DOWN_LOCATION,EXPANSION,HIGH,FULL,DOWN,361,72.36158893535136,1.2778964657472438,0.47368421052631576,0.7728531855955678,0.6592797783933518,-0.3905817174515236,-0.3739612188365651,SELL,-0.3739612188365651,0.016620498614958512
BREAKOUT_WITH_HTF_UP,STRONG_UP_LOCATION,EXPANSION,HIGH,FULL,UP,508,72.14075684060133,1.244855311607303,0.5354330708661418,0.7440944881889764,0.65748031496063,-0.37401574803149606,-0.48425196850393704,BUY,-0.37401574803149606,0.11023622047244097
BREAKOUT_WITH_HTF_DOWN,STRONG_DOWN_LOCATION,NORMAL_FLOW,MEDIUM,FULL,DOWN,807,50.48629160641698,0.954284429756547,0.48698884758364314,0.7596034696406444,0.6294919454770755,-0.41016109045848825,-0.37794299876084264,SELL,-0.37794299876084264,0.03221809169764561
