layer,context_key,bars,avg_energy,avg_range_atr,avg_vol_ratio,continuation_h3,continuation_h6,continuation_h12,pullback_0p50_h6,reach_1atr_h12,rr_tp,rr_sl,rr_ambiguous,rr_no_touch,rr_edge,fusion_edge_score
2,hour=13|state=LOW_RANGE,591,24.33110942769193,0.49696405579810904,0.7402318998137565,0.5160744500846024,0.5042301184433164,0.5313028764805414,0.6294416243654822,0.5313028764805414,0.3248730964467005,0.6412859560067682,0.005076142131979695,0.023688663282571912,-0.3164128595600677,-0.0029610829103214886
3,hour=21|state=NORMAL_FLOW|energy=MEDIUM,452,50.632557085363544,0.8323686243138525,1.113649846892048,0.5066371681415929,0.5066371681415929,0.48672566371681414,0.7654867256637168,0.6814159292035398,0.3053097345132743,0.6526548672566371,0.028761061946902654,0.0,-0.3473451327433628,-0.002986725663716827
2,hour=17|state=LOW_RANGE,521,17.482413231468847,0.4588775935121811,0.49240436054371817,0.45489443378119004,0.4856046065259117,0.46641074856046066,0.7044145873320538,0.6564299424184261,0.30134357005758156,0.654510556621881,0.028790786948176585,0.009596928982725527,-0.3531669865642994,-0.00326295585412667
3,hour=6|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM,653,49.629192902941945,0.9664881234303486,0.9709971039250639,0.48545176110260335,0.47473200612557426,0.5145482388973966,0.7350689127105666,0.6431852986217458,0.333843797856049,0.6539050535987749,0.010719754977029096,0.0015313935681470138,-0.3200612557427259,-0.0032924961715161127
3,hour=5|state=SWEEP_OR_FALSE_BREAK|energy=LOW,646,31.337206011404934,0.7180612690579621,0.83409215052537,0.47678018575851394,0.5092879256965944,0.5340557275541795,0.695046439628483,0.6099071207430341,0.32507739938080493,0.6640866873065016,0.0030959752321981426,0.0,-0.3390092879256966,-0.003328173374612997
2,hour=14|state=ACCEPTED_BREAKOUT,147,71.29109150286283,1.4496436772502346,1.37693652448751,0.5374149659863946,0.4421768707482993,0.4965986394557823,0.6870748299319728,0.54421768707483,0.3333333333333333,0.5918367346938775,0.05442176870748299,0.02040816326530612,-0.2585034013605442,-0.003401360544217663
4,hour=13|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|vol=NORMAL,300,48.448173931823135,0.9039950625094213,0.894387324097415,0.47333333333333333,0.48333333333333334,0.49,0.67,0.56,0.33666666666666667,0.64,0.016666666666666666,0.006666666666666667,-0.30333333333333334,-0.0034999999999999754
4,hour=14|state=LOW_RANGE|energy=VERY_LOW|vol=LOW,170,14.47354791703709,0.44612342845536906,0.647348550672669,0.5411764705882353,0.5352941176470588,0.5176470588235295,0.6882352941176471,0.5529411764705883,0.3235294117647059,0.6411764705882353,0.01764705882352941,0.0058823529411764705,-0.31764705882352945,-0.003529411764705892
4,hour=5|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=LOW,242,29.309760079241467,0.7134291464999195,0.7117927085141001,0.4793388429752066,0.5454545454545454,0.5454545454545454,0.6859504132231405,0.5950413223140496,0.32231404958677684,0.6776859504132231,0.0,0.0,-0.35537190082644626,-0.0037190082644628086
4,hour=7|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|vol=HIGH,287,50.61229877842843,0.9292840224859835,1.1409785034989506,0.47038327526132406,0.46689895470383275,0.49825783972125437,0.7212543554006968,0.6515679442508711,0.3240418118466899,0.6550522648083623,0.010452961672473868,0.0,-0.3310104529616724,-0.0038327526132403977
3,hour=0|state=LOW_RANGE|energy=LOW,326,26.754571964288868,0.5110288006038639,0.7333038359372785,0.5214723926380368,0.48466257668711654,0.5184049079754601,0.6656441717791411,0.5460122699386503,0.34355828220858897,0.6411042944785276,0.003067484662576687,0.012269938650306749,-0.2975460122699386,-0.0038343558282208645
2,hour=22|state=NORMAL_FLOW,1299,51.37445305165333,0.959283330637133,0.9726527140667734,0.4896073903002309,0.5111624326404927,0.5050038491147036,0.7236335642802155,0.6220169361046959,0.3279445727482679,0.6620477290223249,0.008468052347959968,0.0,-0.334103156274057,-0.003926096997690531
1,hour=23,4368,43.247094599462336,0.8821865190763402,0.8626433328825938,0.49885531135531136,0.5018315018315018,0.5070970695970696,0.6838369963369964,0.5611263736263736,0.33814102564102566,0.6465201465201466,0.00434981684981685,0.00847069597069597,-0.3083791208791209,-0.0040521978021978156
4,hour=15|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=LOW,352,28.10614589824537,0.6804592659293766,0.7104125262524172,0.4772727272727273,0.4744318181818182,0.5198863636363636,0.6676136363636364,0.5795454545454546,0.33238636363636365,0.6477272727272727,0.008522727272727272,0.011363636363636364,-0.31534090909090906,-0.004119318181818127
1,hour=7,4368,47.87507630526112,0.9517726597177065,0.9755890666389317,0.4757326007326007,0.497481684981685,0.4892399267399267,0.7396978021978022,0.6453754578754579,0.3257783882783883,0.6602564102564102,0.011446886446886446,0.00022893772893772894,-0.33447802197802196,-0.004166666666666624
3,hour=12|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM,564,47.61481899392605,0.845639515521164,0.8693466855839536,0.5070921985815603,0.48936170212765956,0.5,0.6578014184397163,0.5425531914893617,0.3421985815602837,0.6453900709219859,0.0017730496453900709,0.010638297872340425,-0.30319148936170215,-0.00416666666666668
4,hour=12|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|vol=NORMAL,335,47.861561073909456,0.8318749437010101,0.8977152682124502,0.5074626865671642,0.4716417910447761,0.4955223880597015,0.6567164179104478,0.5283582089552239,0.3522388059701492,0.6358208955223881,0.0029850746268656717,0.008955223880597015,-0.28358208955223885,-0.004179104477611939
4,hour=5|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=NORMAL,346,32.061109901806184,0.7243347924257734,0.8788528059318111,0.4682080924855491,0.48265895953757226,0.5346820809248555,0.7023121387283237,0.6242774566473989,0.3265895953757225,0.6589595375722543,0.002890173410404624,0.0,-0.3323699421965318,-0.004190751445086682
3,hour=22|state=NORMAL_FLOW|energy=LOW,282,32.79146365359621,0.7325926460979437,0.8050319123948149,0.5106382978723404,0.5354609929078015,0.5106382978723404,0.7092198581560284,0.6134751773049646,0.3191489361702128,0.6702127659574468,0.010638297872340425,0.0,-0.35106382978723405,-0.004255319148936149
4,hour=10|state=NORMAL_FLOW|energy=MEDIUM|vol=NORMAL,170,49.95650930428366,0.8363949578911091,0.9202292241879669,0.5,0.49411764705882355,0.49411764705882355,0.7941176470588235,0.7,0.3058823529411765,0.6470588235294118,0.047058823529411764,0.0,-0.3411764705882353,-0.004411764705882337
4,hour=23|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=LOW,432,28.650881161445145,0.7067396233798151,0.6836331511514671,0.48842592592592593,0.4861111111111111,0.5138888888888888,0.6736111111111112,0.5370370370370371,0.3402777777777778,0.6296296296296297,0.006944444444444444,0.016203703703703703,-0.28935185185185186,-0.004513888888888873
3,hour=8|state=EXPANSION|energy=HIGH,196,71.25846543768465,1.205478776071617,1.1673517339461832,0.4489795918367347,0.5,0.5357142857142857,0.7704081632653061,0.6836734693877551,0.3163265306122449,0.6632653061224489,0.02040816326530612,0.0,-0.346938775510204,-0.004591836734693877
3,hour=22|state=NORMAL_FLOW|energy=MEDIUM,629,50.802550160378914,0.9125503706823882,0.9766887530939353,0.48330683624801274,0.5039745627980922,0.5023847376788553,0.7217806041335453,0.6200317965023847,0.32909379968203495,0.6613672496025437,0.006359300476947536,0.0,-0.3322734499205087,-0.004848966613672512
4,hour=12|state=NORMAL_FLOW|energy=MEDIUM|vol=NORMAL,444,50.25186976075665,0.8512207211963955,0.8848580195542722,0.47297297297297297,0.5540540540540541,0.5405405405405406,0.6711711711711712,0.5653153153153153,0.31756756756756754,0.668918918918919,0.0045045045045045045,0.009009009009009009,-0.3513513513513514,-0.005067567567567599
3,hour=6|state=SWEEP_OR_FALSE_BREAK|energy=LOW,648,31.113524968478508,0.7055316522937871,0.8245387685682635,0.4984567901234568,0.5030864197530864,0.470679012345679,0.7299382716049383,0.6126543209876543,0.3317901234567901,0.654320987654321,0.004629629629629629,0.0015432098765432098,-0.3225308641975309,-0.005092592592592621
2,hour=2|state=COMPRESSION,329,58.42969109355763,1.0480137981179862,1.1484018093981425,0.47112462006079026,0.49240121580547114,0.5167173252279635,0.7933130699088146,0.7051671732522796,0.3130699088145897,0.6595744680851063,0.02735562310030395,0.0,-0.34650455927051665,-0.005167173252279611
3,hour=23|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM,582,48.66460777899439,0.9498527359994533,0.9176681983355711,0.5017182130584192,0.4965635738831615,0.5034364261168385,0.6890034364261168,0.563573883161512,0.3402061855670103,0.647766323024055,0.005154639175257732,0.006872852233676976,-0.3075601374570447,-0.005240549828178703
3,hour=20|state=EXPANSION|energy=EXTREME,165,88.67679259892319,1.721249231009479,1.637132582114878,0.509090909090909,0.48484848484848486,0.5272727272727272,0.7878787878787878,0.7212121212121212,0.296969696969697,0.6545454545454545,0.048484848484848485,0.0,-0.35757575757575755,-0.005454545454545434
3,hour=13|state=NORMAL_FLOW|energy=LOW,484,32.65808692160608,0.7163041770137751,0.7769776658724318,0.5268595041322314,0.5103305785123967,0.493801652892562,0.6611570247933884,0.5433884297520661,0.33884297520661155,0.6570247933884298,0.0,0.004132231404958678,-0.31818181818181823,-0.005681818181818177
3,hour=20|state=LOW_RANGE|energy=LOW,176,29.093481452569737,0.4995253200110214,0.863561800539591,0.4715909090909091,0.4772727272727273,0.4772727272727273,0.7784090909090909,0.6875,0.3125,0.6477272727272727,0.03977272727272727,0.0,-0.3352272727272727,-0.005681818181818177
4,hour=20|state=COMPRESSION|energy=HIGH|vol=HIGH,132,70.14213197380387,1.1847859458044043,1.240597332825071,0.4772727272727273,0.4772727272727273,0.49242424242424243,0.7954545454545454,0.7727272727272727,0.30303030303030304,0.6893939393939394,0.007575757575757576,0.0,-0.3863636363636364,-0.005681818181818177
4,hour=11|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|vol=HIGH,208,52.27390397310205,0.8523559534578927,1.109505786726216,0.4855769230769231,0.4423076923076923,0.46634615384615385,0.7355769230769231,0.5817307692307693,0.3605769230769231,0.625,0.009615384615384616,0.0,-0.2644230769230769,-0.005769230769230749
4,hour=21|state=ACCEPTED_BREAKOUT|energy=HIGH|vol=SPIKE_1P5,207,73.00060635977445,1.3229499627013115,1.7177914958864207,0.43478260869565216,0.43478260869565216,0.463768115942029,0.8067632850241546,0.7004830917874396,0.3333333333333333,0.6376811594202898,0.028985507246376812,0.0,-0.3043478260869565,-0.005797101449275366
4,hour=8|state=EXPANSION|energy=HIGH|vol=HIGH,138,71.90595706822184,1.1965421798823461,1.1915740401233943,0.45652173913043476,0.5072463768115942,0.5652173913043478,0.7753623188405797,0.6884057971014492,0.3115942028985507,0.6666666666666666,0.021739130434782608,0.0,-0.3550724637681159,-0.005797101449275366
4,hour=14|state=NORMAL_FLOW|energy=MEDIUM|vol=NORMAL,408,49.21500792551357,0.9056961687517201,0.903087053548874,0.4852941176470588,0.5245098039215687,0.5049019607843137,0.6813725490196079,0.5686274509803921,0.32598039215686275,0.6593137254901961,0.007352941176470588,0.007352941176470588,-0.3333333333333333,-0.00588235294117645
4,hour=5|state=EXPANSION|energy=HIGH|vol=HIGH,136,72.23371302208461,1.2182952695360765,1.1700445525835992,0.4852941176470588,0.5441176470588235,0.47058823529411764,0.7279411764705882,0.6176470588235294,0.3235294117647059,0.6764705882352942,0.0,0.0,-0.35294117647058826,-0.0058823529411764774
4,hour=6|state=NORMAL_FLOW|energy=LOW|vol=LOW,221,31.771115460764886,0.7484739911856125,0.7174936428600233,0.49321266968325794,0.48868778280542985,0.497737556561086,0.6968325791855203,0.5972850678733032,0.334841628959276,0.6606334841628959,0.004524886877828055,0.0,-0.3257918552036199,-0.006334841628959281
2,hour=4|state=ACCEPTED_BREAKOUT,370,72.63932395356011,1.4778442669503542,1.381725061221389,0.4648648648648649,0.4756756756756757,0.47297297297297297,0.7945945945945946,0.6459459459459459,0.34054054054054056,0.6378378378378379,0.01891891891891892,0.002702702702702703,-0.2972972972972973,-0.00635135135135137
2,hour=13|state=EXPANSION,344,72.13456308267993,1.3350288992559605,1.0890476763712038,0.47674418604651164,0.4738372093023256,0.502906976744186,0.6976744186046512,0.5843023255813954,0.34011627906976744,0.6482558139534884,0.00872093023255814,0.0029069767441860465,-0.308139534883721,-0.0065406976744185885
4,hour=11|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=NORMAL,204,33.37334378317334,0.6432935018439948,0.8764926151958974,0.4852941176470588,0.5245098039215687,0.4803921568627451,0.696078431372549,0.5637254901960784,0.3284313725490196,0.6519607843137255,0.014705882352941176,0.004901960784313725,-0.3235294117647059,-0.006617647058823506
3,hour=0|state=NORMAL_FLOW|energy=MEDIUM,603,48.80072323125316,0.9395016336154456,0.8695217948770555,0.4660033167495854,0.48756218905472637,0.5223880597014925,0.6733001658374793,0.5621890547263682,0.33499170812603646,0.6500829187396352,0.004975124378109453,0.009950248756218905,-0.31509121061359874,-0.006882255389718095
3,hour=7|state=NORMAL_FLOW|energy=LOW,417,32.96023576043441,0.7386988735607378,0.8076793343502046,0.486810551558753,0.5371702637889688,0.513189448441247,0.7242206235011991,0.6211031175059952,0.31654676258992803,0.6738609112709832,0.004796163069544364,0.0,-0.3573141486810552,-0.0071942446043165575
3,hour=12|state=EXPANSION|energy=MEDIUM,159,55.06511496929993,1.1041959174350842,0.8167519976585987,0.4716981132075472,0.5094339622641509,0.5157232704402516,0.660377358490566,0.5408805031446541,0.33962264150943394,0.660377358490566,0.0,0.0,-0.32075471698113206,-0.007232704402515708
2,hour=14|state=EXPANSION,207,76.69670231760352,1.5338003314240352,1.2416170345160917,0.45893719806763283,0.48792270531400966,0.42995169082125606,0.7536231884057971,0.6231884057971014,0.3188405797101449,0.6328502415458938,0.043478260869565216,0.004830917874396135,-0.31400966183574885,-0.007246376811594207
4,hour=4|state=SWEEP_OR_FALSE_BREAK|energy=LOW|vol=NORMAL,292,32.09881825797601,0.7231610329108965,0.8844191734787819,0.476027397260274,0.5205479452054794,0.523972602739726,0.7534246575342466,0.6506849315068494,0.3150684931506849,0.6678082191780822,0.017123287671232876,0.0,-0.3527397260273973,-0.007363013698630155
4,hour=19|state=NORMAL_FLOW|energy=LOW|vol=LOW,205,30.71597280276127,0.7891184714835399,0.5974011901203077,0.5024390243902439,0.5121951219512195,0.5170731707317073,0.7024390243902439,0.6,0.32195121951219513,0.6634146341463415,0.004878048780487805,0.00975609756097561,-0.34146341463414637,-0.0075609756097560765
3,hour=22|state=NORMAL_FLOW|energy=HIGH,359,67.02060412127662,1.1973573138822264,1.088594722383566,0.48746518105849584,0.5069637883008357,0.5097493036211699,0.7381615598885793,0.6295264623955432,0.32590529247910865,0.6657381615598886,0.008356545961002786,0.0,-0.33983286908078,-0.007799442896935904
2,hour=22|state=EXPANSION,597,78.81398359515069,1.4823698030125216,1.3345968973353348,0.5125628140703518,0.5175879396984925,0.48408710217755446,0.7638190954773869,0.6298157453936348,0.3149078726968174,0.6465661641541038,0.03350083752093802,0.0016750418760469012,-0.3316582914572864,-0.007872696817420421
3,hour=4|state=LOW_RANGE|energy=LOW,144,28.80797220630738,0.523799258092963,0.8417957157531011,0.4583333333333333,0.4652777777777778,0.4513888888888889,0.7152777777777778,0.5763888888888888,0.3541666666666667,0.6458333333333334,0.0,0.0,-0.2916666666666667,-0.007986111111111138
3,hour=5|state=ACCEPTED_BREAKOUT|energy=HIGH,127,71.39928335551814,1.3789439916804846,1.3565452922388128,0.4645669291338583,0.47244094488188976,0.48031496062992124,0.7637795275590551,0.6299212598425197,0.3464566929133858,0.6535433070866141,0.0,0.0,-0.3070866141732283,-0.008267716535433067
4,hour=13|state=LOW_RANGE|energy=LOW|vol=LOW,235,26.77742029193803,0.5085163656968609,0.6934178267793781,0.5319148936170213,0.5574468085106383,0.5531914893617021,0.6382978723404256,0.5319148936170213,0.3021276595744681,0.6595744680851063,0.00851063829787234,0.029787234042553193,-0.35744680851063826,-0.008297872340425533
3,hour=11|state=NORMAL_FLOW|energy=LOW,186,33.508701023597204,0.6992492268277188,0.787677451371107,0.5053763440860215,0.5161290322580645,0.5268817204301075,0.6666666666666666,0.553763440860215,0.3333333333333333,0.6666666666666666,0.0,0.0,-0.3333333333333333,-0.008333333333333331
3,hour=16|state=SWEEP_OR_FALSE_BREAK|energy=LOW,544,30.93401727788352,0.6887915463637198,0.8320821992439273,0.5073529411764706,0.4797794117647059,0.4797794117647059,0.6544117647058824,0.5257352941176471,0.33639705882352944,0.6360294117647058,0.003676470588235294,0.012867647058823529,-0.2996323529411764,-0.008363970588235264
3,hour=14|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM,559,48.61567674233196,0.9215307685884494,0.9815240951120021,0.49016100178890876,0.4919499105545617,0.45080500894454384,0.667262969588551,0.5474060822898033,0.3291592128801431,0.6440071556350626,0.01073345259391771,0.014311270125223614,-0.3148479427549195,-0.008407871198568867
2,hour=17|state=COMPRESSION,908,34.54986142846643,0.7793300554574993,0.6014102434530788,0.4669603524229075,0.46255506607929514,0.4889867841409692,0.7533039647577092,0.670704845814978,0.30506607929515417,0.6420704845814978,0.048458149779735685,0.0011013215859030838,-0.3370044052863437,-0.008425110132158603
1,hour=0,4368,38.92221587325155,0.8190961874265644,0.8282203634015393,0.49221611721611724,0.4951923076923077,0.49198717948717946,0.670558608058608,0.5554029304029304,0.3298992673992674,0.6510989010989011,0.005494505494505495,0.01076007326007326,-0.3211996336996337,-0.008642399267399264
2,hour=22|state=LOW_RANGE,229,26.500730733672448,0.5065284319434793,0.7687639354974974,0.4890829694323144,0.47161572052401746,0.4672489082969432,0.6637554585152838,0.5589519650655022,0.3318777292576419,0.6462882096069869,0.008733624454148471,0.004366812227074236,-0.31441048034934493,-0.00873362445414845
3,hour=8|state=SWEEP_OR_FALSE_BREAK|energy=HIGH,405,67.37040695991384,1.2723090080950168,1.2480378393001403,0.47160493827160493,0.4567901234567901,0.4839506172839506,0.7901234567901234,0.7185185185185186,0.31851851851851853,0.6666666666666666,0.014814814814814815,0.0,-0.3481481481481481,-0.008888888888888863
4,hour=13|state=NORMAL_FLOW|energy=LOW|vol=LOW,295,31.578665827332873,0.724199854786592,0.705927415133671,0.5254237288135594,0.5084745762711864,0.46779661016949153,0.6644067796610169,0.5389830508474577,0.33559322033898303,0.6576271186440678,0.0,0.006779661016949152,-0.3220338983050847,-0.009152542372881309
4,hour=23|state=SWEEP_OR_FALSE_BREAK|energy=VERY_LOW|vol=LOW,199,14.728713740866633,0.5242455914914322,0.6204792092839908,0.4824120603015075,0.48743718592964824,0.5025125628140703,0.6633165829145728,0.5527638190954773,0.3316582914572864,0.6532663316582915,0.0,0.0,-0.3216080402010051,-0.009547738693467367
2,hour=6|state=SWEEP_OR_FALSE_BREAK,1697,42.36585484623342,0.8883613616613052,0.9212810310942564,0.48674130819092515,0.4920447849145551,0.48497348261638185,0.7336476134354744,0.6222746022392457,0.3258691809074838,0.6599882144961697,0.0076605774896876845,0.0017678255745433118,-0.33411903358868594,-0.009693576900412504
4,hour=22|state=NORMAL_FLOW|energy=MEDIUM|vol=HIGH,255,52.404956087407854,0.8843403403954411,1.1217738962131552,0.4666666666666667,0.49019607843137253,0.4823529411764706,0.7294117647058823,0.6352941176470588,0.3215686274509804,0.6666666666666666,0.00784313725490196,0.0,-0.3450980392156862,-0.009803921568627416
3,hour=14|state=LOW_RANGE|energy=VERY_LOW,188,14.720321648928433,0.44592066254113377,0.6647871132826956,0.5319148936170213,0.5425531914893617,0.5159574468085106,0.7074468085106383,0.5691489361702128,0.31382978723404253,0.6542553191489362,0.015957446808510637,0.005319148936170213,-0.34042553191489366,-0.009840425531914915
4,hour=8|state=EXPANSION|energy=EXTREME|vol=HIGH,137,86.97818443597856,1.552041629768115,1.2877904078994713,0.44525547445255476,0.48175182481751827,0.48175182481751827,0.7518248175182481,0.656934306569343,0.32116788321167883,0.6642335766423357,0.014598540145985401,0.0,-0.3430656934306569,-0.009854014598540128
2,hour=15|state=COMPRESSION,627,42.939022621218825,0.7916653180330231,0.8687419818681315,0.4784688995215311,0.47208931419457734,0.5231259968102073,0.6985645933014354,0.5789473684210527,0.3333333333333333,0.645933014354067,0.006379585326953748,0.009569377990430622,-0.3125996810207337,-0.009968102073365265
4,hour=11|state=EXPANSION|energy=HIGH|vol=HIGH,549,72.4244385558902,1.2630319134096175,1.1565557017079942,0.5027322404371585,0.47176684881602915,0.4681238615664845,0.726775956284153,0.6102003642987249,0.33697632058287796,0.6557377049180327,0.0018214936247723133,0.00546448087431694,-0.3187613843351548,-0.010018214936247716
4,hour=4|state=NORMAL_FLOW|energy=HIGH|vol=HIGH,351,67.96564252678469,1.2857809282031907,1.1103792917007136,0.47863247863247865,0.4757834757834758,0.43304843304843305,0.7435897435897436,0.603988603988604,0.33903133903133903,0.6467236467236467,0.014245014245014245,0.0,-0.30769230769230765,-0.01025641025641022
3,hour=10|state=NORMAL_FLOW|energy=HIGH,316,66.58453972766114,1.0588869270382433,1.1285875211693692,0.4873417721518987,0.47468354430379744,0.4810126582278481,0.7943037974683544,0.6962025316455697,0.31329113924050633,0.6582278481012658,0.028481012658227847,0.0,-0.34493670886075944,-0.010601265822784783
3,hour=0|state=NORMAL_FLOW|energy=LOW,537,31.552948017234197,0.729550844274699,0.7384242254269141,0.48044692737430167,0.5121042830540037,0.4934823091247672,0.6778398510242085,0.5567970204841713,0.3240223463687151,0.6573556797020484,0.00558659217877095,0.0111731843575419,-0.33333333333333337,-0.010614525139664793
4,hour=23|state=NORMAL_FLOW|energy=MEDIUM|vol=NORMAL,400,49.8131857486618,0.9395602914947847,0.8968685332280302,0.5125,0.49,0.4925,0.6925,0.55,0.34,0.6475,0.0025,0.01,-0.30749999999999994,-0.010624999999999968
1,hour=16,4212,47.31833593553473,0.9227832894709626,0.9648057254188166,0.4935897435897436,0.48717948717948717,0.5023741690408358,0.7015669515669516,0.5669515669515669,0.33262108262108264,0.6455365622032289,0.012345679012345678,0.005935422602089269,-0.3129154795821462,-0.01066001899335231
2,hour=16|state=NORMAL_FLOW,1280,48.98029553544494,0.9433868787091695,0.9284067432339864,0.5046875,0.48359375,0.4890625,0.70625,0.5671875,0.33828125,0.646875,0.00859375,0.00546875,-0.30859375,-0.010742187500000028
4,hour=12|state=NORMAL_FLOW|energy=LOW|vol=LOW,282,32.28544712911838,0.7044791350973822,0.7015074839073795,0.5141843971631206,0.4929078014184397,0.5035460992907801,0.6631205673758865,0.524822695035461,0.33687943262411346,0.6453900709219859,0.0,0.01773049645390071,-0.3085106382978724,-0.010815602836879448
4,hour=11|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|vol=NORMAL,403,48.85423913297291,0.8115649244946518,0.9082744538281856,0.4987593052109181,0.5037220843672456,0.5161290322580645,0.6898263027295285,0.5707196029776674,0.3325062034739454,0.6650124069478908,0.0024813895781637717,0.0,-0.3325062034739454,-0.010918114143920604
2,hour=12|state=SWEEP_OR_FALSE_BREAK,1633,36.69192281693562,0.7229958232661051,0.8005223056469505,0.5009185548071035,0.4972443355786895,0.49969381506429883,0.6613594611145132,0.5407225964482547,0.3288426209430496,0.6527862829148806,0.001837109614206981,0.012859767299448868,-0.323943661971831,-0.011022657685241896
1,hour=11,4368,57.43257720690729,1.0137090242852551,1.000942731056413,0.4899267399267399,0.49198717948717946,0.4958791208791209,0.7168040293040293,0.5856227106227107,0.3315018315018315,0.6536172161172161,0.01098901098901099,0.003205128205128205,-0.32211538461538464,-0.011298076923076938
2,hour=0|state=SWEEP_OR_FALSE_BREAK,1680,34.76011593884877,0.7812832288629558,0.8137857494558713,0.5023809523809524,0.4976190476190476,0.48928571428571427,0.6619047619047619,0.5369047619047619,0.3273809523809524,0.6494047619047619,0.005357142857142857,0.011904761904761904,-0.32202380952380955,-0.011339285714285705
3,hour=16|state=COMPRESSION|energy=HIGH,178,67.69994466503022,1.1646933739491212,1.1078900662191913,0.47752808988764045,0.47191011235955055,0.5561797752808989,0.702247191011236,0.5786516853932584,0.33146067415730335,0.6460674157303371,0.011235955056179775,0.011235955056179775,-0.31460674157303375,-0.011516853932584281
3,hour=14|state=NORMAL_FLOW|energy=HIGH,275,66.96797635226339,1.2298595856053742,1.0422372703911917,0.5054545454545455,0.5018181818181818,0.44727272727272727,0.6872727272727273,0.5345454545454545,0.33454545454545453,0.6436363636363637,0.014545454545454545,0.007272727272727273,-0.30909090909090914,-0.011636363636363639
2,hour=3|state=LOW_RANGE,210,26.326107394275592,0.5193052057352181,0.8118503629023521,0.5095238095238095,0.46190476190476193,0.43333333333333335,0.7333333333333333,0.5904761904761905,0.3476190476190476,0.6476190476190476,0.004761904761904762,0.0,-0.30000000000000004,-0.011666666666666659
3,hour=15|state=LOW_RANGE|energy=LOW,290,27.45989576400208,0.5138311308831461,0.8030439479255226,0.4517241379310345,0.4827586206896552,0.5241379310344828,0.6827586206896552,0.5413793103448276,0.33793103448275863,0.6448275862068965,0.006896551724137931,0.010344827586206896,-0.3068965517241379,-0.012068965517241362
2,hour=1|state=LOW_RANGE,404,21.578435245780497,0.48976389378272484,0.7014915678282593,0.46534653465346537,0.5024752475247525,0.4900990099009901,0.7178217821782178,0.6262376237623762,0.3069306930693069,0.6658415841584159,0.024752475247524754,0.0024752475247524753,-0.35891089108910895,-0.012128712871287112
4,hour=22|state=NORMAL_FLOW|energy=HIGH|vol=HIGH,251,67.67728966347488,1.1867967410304725,1.1294766958124791,0.50199203187251,0.49800796812749004,0.5099601593625498,0.7370517928286853,0.6334661354581673,0.32270916334661354,0.6733067729083665,0.00398406374501992,0.0,-0.35059760956175295,-0.012151394422310752
4,hour=0|state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|vol=NORMAL,218,48.38594840073864,0.9478759094046905,0.9007970981567816,0.5321100917431193,0.5458715596330275,0.45871559633027525,0.6788990825688074,0.5458715596330275,0.3165137614678899,0.6651376146788991,0.0045871559633027525,0.013761467889908258,-0.3486238532110092,-0.012155963302752315
4,hour=19|state=NORMAL_FLOW|energy=MEDIUM|vol=NORMAL,216,49.7939997720142,0.9707051671025153,0.9063877367048749,0.4675925925925926,0.5,0.49537037037037035,0.7361111111111112,0.6388888888888888,0.3148148148148148,0.6712962962962963,0.013888888888888888,0.0,-0.35648148148148145,-0.012268518518518512
4,hour=15|state=COMPRESSION|energy=MEDIUM|vol=NORMAL,122,49.07221172842912,0.8523348253175437,0.8867417457034418,0.48360655737704916,0.5081967213114754,0.5327868852459017,0.7459016393442623,0.6229508196721312,0.32786885245901637,0.6721311475409836,0.0,0.0,-0.3442622950819672,-0.0122950819672131
4,hour=3|state=NORMAL_FLOW|energy=HIGH|vol=HIGH,281,68.33300205413234,1.2447861348607268,1.1275222388912431,0.4555160142348754,0.49466192170818507,0.5231316725978647,0.7793594306049823,0.6761565836298933,0.3167259786476868,0.6725978647686833,0.010676156583629894,0.0,-0.3558718861209965,-0.01245551601423489
1,hour=19,4356,50.326447498833836,1.0943359096651026,0.9917844994971494,0.4786501377410468,0.4935720844811754,0.4983930211202938,0.7309458218549127,0.6216712580348944,0.3142791551882461,0.6584022038567493,0.019742883379247015,0.003443526170798898,-0.3441230486685032,-0.012499999999999956
3,hour=17|state=SWEEP_OR_FALSE_BREAK|energy=LOW,543,28.921056670657148,0.7460086121859878,0.5997133296074396,0.4880294659300184,0.4972375690607735,0.4567219152854512,0.6979742173112339,0.6279926335174953,0.2965009208103131,0.6666666666666666,0.03130755064456722,0.001841620626151013,-0.37016574585635353,-0.012707182320441962
