episode_id,side,start_time,end_time,level,atr,attempts,failed_attempts,accepted,accepted_on_attempt,last_index,last_failed_index,last_recoil_atr,recoil_decreasing_count,episode_state,pressure_state
474,SELL,2026-06-29 12:19:00,2026-06-29 12:19:00,4045.1,2.3934027630346404,1,0,True,1.0,2121,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
475,SELL,2026-06-29 12:20:00,2026-06-29 12:22:00,4043.4,2.381731137103596,2,1,True,2.0,2124,2122.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
476,SELL,2026-06-29 12:23:00,2026-06-29 12:23:00,4041.51,2.5538751123238135,1,0,True,1.0,2125,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
477,SELL,2026-06-29 12:24:00,2026-06-29 12:26:00,4038.91,2.5578840328721215,2,1,True,2.0,2128,2126.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
478,SELL,2026-06-29 12:28:00,2026-06-29 12:30:00,4038.03,2.4442629597787286,2,2,False,,2132,2132.0,0.9599424313926451,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
479,SELL,2026-06-29 12:46:00,2026-06-29 12:46:00,4044.52,2.154891940573772,1,1,False,,2148,2148.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
480,SELL,2026-06-29 12:47:00,2026-06-29 12:48:00,4044.15,2.1281139448184843,2,1,True,2.0,2150,2149.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
481,SELL,2026-06-29 12:49:00,2026-06-29 12:49:00,4043.24,2.066026819766965,1,0,True,1.0,2151,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
482,SELL,2026-06-29 12:52:00,2026-06-29 12:52:00,4044.65,2.1622780331734597,1,1,False,,2154,2154.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
483,SELL,2026-06-29 12:54:00,2026-06-29 12:54:00,4045.04,2.2102805490118302,1,0,True,1.0,2156,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
484,SELL,2026-06-29 13:02:00,2026-06-29 13:02:00,4048.94,2.378440564210051,1,0,True,1.0,2164,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
485,SELL,2026-06-29 13:10:00,2026-06-29 13:10:00,4045.78,2.3248258069808156,1,1,False,,2172,2172.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
486,SELL,2026-06-29 13:11:00,2026-06-29 13:11:00,4045.39,2.3159096779107773,1,1,False,,2173,2173.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
487,SELL,2026-06-29 13:14:00,2026-06-29 13:14:00,4047.16,2.319691531475945,1,0,True,1.0,2176,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
488,SELL,2026-06-29 13:25:00,2026-06-29 13:25:00,4043.24,2.354562364275052,1,0,True,1.0,2187,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
489,SELL,2026-06-29 13:26:00,2026-06-29 13:26:00,4040.35,2.329950766826817,1,1,False,,2188,2188.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
490,SELL,2026-06-29 13:27:00,2026-06-29 13:27:00,4039.98,2.3478114263392142,1,1,False,,2189,2189.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
491,SELL,2026-06-29 13:29:00,2026-06-29 13:29:00,4039.43,2.335816995159832,1,0,True,1.0,2191,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
492,SELL,2026-06-29 13:30:00,2026-06-29 13:30:00,4037.67,2.5032586383627224,1,1,False,,2192,2192.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
493,SELL,2026-06-29 13:33:00,2026-06-29 13:33:00,4040.24,2.556887473936925,1,1,False,,2195,2195.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
494,SELL,2026-06-29 13:40:00,2026-06-29 13:40:00,4035.45,2.927136608089761,1,1,False,,2202,2202.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
495,SELL,2026-06-29 13:43:00,2026-06-29 13:43:00,4039.0,2.9599450174829367,1,0,True,1.0,2205,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
496,SELL,2026-06-29 13:44:00,2026-06-29 13:44:00,4038.02,2.9113775162341695,1,1,False,,2206,2206.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
497,SELL,2026-06-29 13:53:00,2026-06-29 13:53:00,4033.82,2.6745027445445873,1,0,True,1.0,2215,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
498,SELL,2026-06-29 13:54:00,2026-06-29 13:54:00,4033.22,2.726323977077123,1,0,True,1.0,2216,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
499,SELL,2026-06-29 13:55:00,2026-06-29 13:59:00,4029.93,2.726586550143044,3,3,False,,2221,2221.0,1.235777999850662,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
500,SELL,2026-06-29 14:05:00,2026-06-29 14:05:00,4024.97,3.6325673452798335,1,0,True,1.0,2227,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
501,SELL,2026-06-29 14:06:00,2026-06-29 14:06:00,4022.27,4.044526820616995,1,0,True,1.0,2228,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
502,SELL,2026-06-29 14:08:00,2026-06-29 14:09:00,4016.04,3.9051277177769137,2,1,True,2.0,2231,2230.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
503,SELL,2026-06-29 14:10:00,2026-06-29 14:11:00,4014.96,3.929727470940283,2,1,True,2.0,2233,2232.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
504,SELL,2026-06-29 14:12:00,2026-06-29 14:12:00,4010.17,4.0575201152495275,1,1,False,,2234,2234.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
505,SELL,2026-06-29 14:13:00,2026-06-29 14:15:00,4009.08,4.349125821303124,2,1,True,2.0,2237,2235.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
506,SELL,2026-06-29 14:42:00,2026-06-29 14:42:00,4022.52,3.236495490052711,1,1,False,,2264,2264.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
507,SELL,2026-06-29 14:43:00,2026-06-29 14:44:00,4021.7,3.1510315264775146,2,1,True,2.0,2266,2265.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
508,SELL,2026-06-29 14:46:00,2026-06-29 14:46:00,4020.55,3.1312085509005487,1,0,True,1.0,2268,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
509,SELL,2026-06-29 14:47:00,2026-06-29 14:47:00,4019.28,3.064693654407672,1,0,True,1.0,2269,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
510,SELL,2026-06-29 14:48:00,2026-06-29 14:48:00,4018.43,2.9800726790928462,1,0,True,1.0,2270,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
511,SELL,2026-06-29 14:49:00,2026-06-29 14:49:00,4017.98,2.971496059157652,1,1,False,,2271,2271.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
512,SELL,2026-06-29 15:00:00,2026-06-29 15:00:00,4023.85,2.8403087411783687,1,0,True,1.0,2282,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
513,SELL,2026-06-29 15:01:00,2026-06-29 15:02:00,4023.55,2.814572402522772,2,1,True,2.0,2284,2283.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
514,SELL,2026-06-29 15:03:00,2026-06-29 15:03:00,4022.43,2.795728245032398,1,0,True,1.0,2285,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
515,SELL,2026-06-29 15:05:00,2026-06-29 15:05:00,4021.11,2.72228608882891,1,1,False,,2287,2287.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
516,SELL,2026-06-29 15:07:00,2026-06-29 15:08:00,4022.21,2.6142160663881984,2,2,False,,2290,2290.0,0.458376594730848,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
517,SELL,2026-06-29 15:18:00,2026-06-29 15:19:00,4025.81,2.4625016130992603,2,1,True,2.0,2301,2300.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
518,SELL,2026-06-29 15:27:00,2026-06-29 15:27:00,4018.38,2.5191269452193525,1,1,False,,2309,2309.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
519,SELL,2026-06-29 15:35:00,2026-06-29 15:35:00,4022.97,2.50404385030513,1,0,True,1.0,2317,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
520,SELL,2026-06-29 15:36:00,2026-06-29 15:36:00,4020.48,2.4473264324261947,1,1,False,,2318,2318.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
521,SELL,2026-06-29 15:37:00,2026-06-29 15:37:00,4019.41,2.4368031158243366,1,0,True,1.0,2319,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
522,SELL,2026-06-29 15:38:00,2026-06-29 15:38:00,4018.39,2.5398886075511777,1,1,False,,2320,2320.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
523,SELL,2026-06-29 15:41:00,2026-06-29 15:42:00,4022.16,2.441270142416139,2,2,False,,2324,2324.0,0.5015319543510963,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
524,SELL,2026-06-29 15:43:00,2026-06-29 15:43:00,4021.33,2.325278847287387,1,1,False,,2325,2325.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
525,SELL,2026-06-29 15:46:00,2026-06-29 15:46:00,4022.04,2.132863566869702,1,1,False,,2328,2328.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
526,SELL,2026-06-29 16:00:00,2026-06-29 16:00:00,4026.22,1.9272832609810664,1,1,False,,2342,2342.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
527,SELL,2026-06-29 16:02:00,2026-06-29 16:02:00,4025.83,1.9644942403357082,1,1,False,,2344,2344.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
528,SELL,2026-06-29 16:04:00,2026-06-29 16:04:00,4026.24,1.9305588092690864,1,0,True,1.0,2346,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
529,SELL,2026-06-29 16:05:00,2026-06-29 16:05:00,4025.58,1.9319474657498528,1,0,True,1.0,2347,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
530,SELL,2026-06-29 16:06:00,2026-06-29 16:06:00,4024.28,1.8489512181962906,1,1,False,,2348,2348.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
531,SELL,2026-06-29 16:15:00,2026-06-29 16:15:00,4023.41,1.7475126132936158,1,0,True,1.0,2357,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
532,SELL,2026-06-29 16:16:00,2026-06-29 16:16:00,4021.89,1.7776902837726485,1,1,False,,2358,2358.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
533,SELL,2026-06-29 16:25:00,2026-06-29 16:25:00,4025.53,1.4312846722604475,1,0,True,1.0,2367,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
534,SELL,2026-06-29 16:26:00,2026-06-29 16:26:00,4024.68,1.3983357670989727,1,0,True,1.0,2368,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
535,SELL,2026-06-29 16:27:00,2026-06-29 16:27:00,4024.57,1.3927403551633109,1,0,True,1.0,2369,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
536,SELL,2026-06-29 16:29:00,2026-06-29 16:29:00,4023.58,1.2999648980745226,1,0,True,1.0,2371,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
537,SELL,2026-06-29 16:30:00,2026-06-29 16:30:00,4023.45,1.3135388339263592,1,0,True,1.0,2372,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
538,SELL,2026-06-29 16:31:00,2026-06-29 16:31:00,4022.79,1.281857488645897,1,0,True,1.0,2373,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
539,SELL,2026-06-29 16:32:00,2026-06-29 16:32:00,4022.03,1.4695819537426407,1,0,True,1.0,2374,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
540,SELL,2026-06-29 16:34:00,2026-06-29 16:34:00,4018.87,1.4187211744005308,1,1,False,,2376,2376.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
541,SELL,2026-06-29 16:37:00,2026-06-29 16:37:00,4019.82,1.4478281414569558,1,1,False,,2379,2379.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
542,SELL,2026-06-29 16:55:00,2026-06-29 16:55:00,4025.44,1.4579529496329087,1,0,True,1.0,2397,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
543,SELL,2026-06-29 16:58:00,2026-06-29 16:58:00,4025.41,1.522938276364249,1,0,True,1.0,2400,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
544,SELL,2026-06-29 17:00:00,2026-06-29 17:03:00,4023.71,1.4748294321712103,3,3,False,,2405,2405.0,0.44220588388489157,1,UNRESOLVED_OR_REJECTED,POSSIBLE_COMPRESSION
545,SELL,2026-06-29 17:16:00,2026-06-29 17:16:00,4028.45,1.6359272951324237,1,1,False,,2418,2418.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
546,SELL,2026-06-29 17:25:00,2026-06-29 17:25:00,4026.21,1.6479514442013723,1,0,True,1.0,2427,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
547,SELL,2026-06-29 17:26:00,2026-06-29 17:26:00,4024.31,1.665240626758408,1,0,True,1.0,2428,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
548,SELL,2026-06-29 17:29:00,2026-06-29 17:29:00,4025.59,1.8716412744126216,1,0,True,1.0,2431,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
549,SELL,2026-06-29 17:31:00,2026-06-29 17:31:00,4022.69,1.8369253845700853,1,0,True,1.0,2433,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
550,SELL,2026-06-29 17:32:00,2026-06-29 17:32:00,4021.49,1.8064307142436402,1,1,False,,2434,2434.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
551,SELL,2026-06-29 17:35:00,2026-06-29 17:35:00,4022.6,1.700589751892574,1,0,True,1.0,2437,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
552,SELL,2026-06-29 17:36:00,2026-06-29 17:36:00,4022.46,1.6834047696145356,1,1,False,,2438,2438.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
553,SELL,2026-06-29 17:38:00,2026-06-29 17:38:00,4023.2,1.6270683982900833,1,1,False,,2440,2440.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
554,SELL,2026-06-29 17:45:00,2026-06-29 17:45:00,4021.67,1.4961145867067127,1,0,True,1.0,2447,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
555,SELL,2026-06-29 17:46:00,2026-06-29 17:46:00,4021.34,1.4621064019419463,1,0,True,1.0,2448,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
556,SELL,2026-06-29 17:47:00,2026-06-29 17:49:00,4020.94,1.4005273732318009,2,2,False,,2451,2451.0,0.6330675026395256,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
557,SELL,2026-06-29 17:50:00,2026-06-29 17:50:00,4020.57,1.395717434034319,1,0,True,1.0,2452,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
558,SELL,2026-06-29 17:51:00,2026-06-29 17:51:00,4020.34,1.3460233316033157,1,0,True,1.0,2453,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
559,SELL,2026-06-29 17:52:00,2026-06-29 17:52:00,4019.99,1.3841645222030865,1,1,False,,2454,2454.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
560,SELL,2026-06-29 17:55:00,2026-06-29 17:55:00,4021.15,1.3366397431779262,1,1,False,,2457,2457.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
561,SELL,2026-06-29 17:58:00,2026-06-29 17:58:00,4020.8,1.3851193570560645,1,0,True,1.0,2460,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
562,SELL,2026-06-29 18:02:00,2026-06-29 18:02:00,4020.75,1.4155378997521737,1,0,True,1.0,2464,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
563,SELL,2026-06-29 18:25:00,2026-06-29 18:25:00,4023.89,1.0533057432970307,1,0,True,1.0,2487,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
564,SELL,2026-06-29 18:26:00,2026-06-29 18:26:00,4023.58,1.0416410473472337,1,0,True,1.0,2488,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
565,SELL,2026-06-29 18:27:00,2026-06-29 18:27:00,4023.15,1.0636666868224574,1,0,True,1.0,2489,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
566,SELL,2026-06-29 18:28:00,2026-06-29 18:28:00,4022.22,1.104833352049448,1,0,True,1.0,2490,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
567,SELL,2026-06-29 18:29:00,2026-06-29 18:29:00,4020.64,1.0880595411887979,1,1,False,,2491,2491.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
568,SELL,2026-06-29 18:30:00,2026-06-29 18:30:00,4020.14,1.1189124311038825,1,1,False,,2492,2492.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
569,SELL,2026-06-29 18:31:00,2026-06-29 18:31:00,4019.85,1.121132971739326,1,1,False,,2493,2493.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
570,SELL,2026-06-29 18:33:00,2026-06-29 18:33:00,4020.81,1.0874564909384845,1,0,True,1.0,2495,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
571,SELL,2026-06-29 18:34:00,2026-06-29 18:36:00,4020.28,1.034066741585746,2,2,False,,2498,2498.0,0.6653729568025301,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
572,SELL,2026-06-29 18:38:00,2026-06-29 18:38:00,4020.0,0.9751291182432278,1,0,True,1.0,2500,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
573,SELL,2026-06-29 18:39:00,2026-06-29 18:39:00,4019.68,0.9826198955115635,1,1,False,,2501,2501.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
574,SELL,2026-06-29 18:50:00,2026-06-29 18:50:00,4015.71,1.1122175920843473,1,1,False,,2512,2512.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
575,SELL,2026-06-29 19:00:00,2026-06-29 19:00:00,4012.56,1.2935426470812346,1,1,False,,2522,2522.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
576,SELL,2026-06-29 19:02:00,2026-06-29 19:02:00,4012.88,1.3377485069220858,1,0,True,1.0,2524,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
577,SELL,2026-06-29 19:03:00,2026-06-29 19:03:00,4012.0,1.4214807564276666,1,0,True,1.0,2525,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
578,SELL,2026-06-29 19:04:00,2026-06-29 19:04:00,4010.06,1.4056607023971062,1,0,True,1.0,2526,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
579,SELL,2026-06-29 19:05:00,2026-06-29 19:05:00,4009.69,1.4281135093687272,1,1,False,,2527,2527.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
580,SELL,2026-06-29 19:15:00,2026-06-29 19:15:00,4008.04,1.4106430179780105,1,0,True,1.0,2537,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
581,SELL,2026-06-29 19:17:00,2026-06-29 19:17:00,4007.96,1.422391173664701,1,0,True,1.0,2539,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
582,SELL,2026-06-29 19:18:00,2026-06-29 19:18:00,4006.38,1.4843632326886484,1,1,False,,2540,2540.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
583,SELL,2026-06-29 19:40:00,2026-06-29 19:40:00,4016.69,1.4148373443085258,1,1,False,,2562,2562.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
584,SELL,2026-06-29 19:42:00,2026-06-29 19:42:00,4016.39,1.3408036285109228,1,1,False,,2564,2564.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
585,SELL,2026-06-29 19:50:00,2026-06-29 19:50:00,4014.34,1.2762032528615683,1,0,True,1.0,2572,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
586,SELL,2026-06-29 19:51:00,2026-06-29 19:53:00,4013.59,1.2264744490857369,2,1,True,2.0,2575,2573.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
587,SELL,2026-06-29 19:54:00,2026-06-29 19:54:00,4013.15,1.1911677713707225,1,1,False,,2576,2576.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
588,SELL,2026-06-29 19:55:00,2026-06-29 19:55:00,4012.84,1.2775129305585347,1,1,False,,2577,2577.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
589,SELL,2026-06-29 20:05:00,2026-06-29 20:05:00,4014.92,1.2260008013835166,1,0,True,1.0,2587,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
590,SELL,2026-06-29 20:06:00,2026-06-29 20:06:00,4014.56,1.2362864584275433,1,0,True,1.0,2588,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
591,SELL,2026-06-29 20:07:00,2026-06-29 20:07:00,4013.27,1.2122659971112968,1,0,True,1.0,2589,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
592,SELL,2026-06-29 20:12:00,2026-06-29 20:12:00,4014.0,1.0527804056075087,1,0,True,1.0,2594,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
593,SELL,2026-06-29 20:13:00,2026-06-29 20:13:00,4013.48,1.0204389480641087,1,1,False,,2595,2595.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
594,SELL,2026-06-29 20:25:00,2026-06-29 20:25:00,4016.14,0.760917031578112,1,0,True,1.0,2607,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
595,SELL,2026-06-29 20:35:00,2026-06-29 20:35:00,4016.38,0.817061841619144,1,0,True,1.0,2617,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
596,SELL,2026-06-29 20:36:00,2026-06-29 20:36:00,4015.39,0.8058431386463375,1,0,True,1.0,2618,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
597,SELL,2026-06-29 20:39:00,2026-06-29 20:39:00,4015.1,0.7814749911100598,1,0,True,1.0,2621,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
598,SELL,2026-06-29 20:41:00,2026-06-29 20:41:00,4014.57,0.7419350688653086,1,1,False,,2623,2623.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
599,SELL,2026-06-29 22:18:00,2026-06-29 22:18:00,4018.39,1.3838390566840524,1,1,False,,2660,2660.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
600,SELL,2026-06-29 22:25:00,2026-06-29 22:25:00,4017.24,1.3427764179397867,1,0,True,1.0,2667,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
601,SELL,2026-06-29 22:26:00,2026-06-29 22:27:00,4016.24,1.301863816658372,2,2,False,,2669,2669.0,0.5515964399872605,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
602,SELL,2026-06-29 22:29:00,2026-06-29 22:29:00,4015.64,1.28921457915397,1,1,False,,2671,2671.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
603,SELL,2026-06-29 22:30:00,2026-06-29 22:30:00,4015.18,1.3471278235001083,1,0,True,1.0,2672,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
604,SELL,2026-06-29 22:31:00,2026-06-29 22:33:00,4013.76,1.3551901218215316,2,1,True,2.0,2675,2673.0,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
605,SELL,2026-06-29 22:34:00,2026-06-29 22:34:00,4013.68,1.233051274650903,1,0,True,1.0,2676,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
606,SELL,2026-06-29 22:35:00,2026-06-29 22:39:00,4013.16,1.1878333264615464,4,3,True,4.0,2681,2680.0,0.4046892508484437,1,LEVEL_BROKEN,POSSIBLE_COMPRESSION
607,SELL,2026-06-29 22:40:00,2026-06-29 22:40:00,4012.28,1.1928055075301411,1,0,True,1.0,2682,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
608,SELL,2026-06-29 22:44:00,2026-06-29 22:44:00,4012.53,1.5057272516807338,1,0,True,1.0,2686,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
609,SELL,2026-06-29 22:45:00,2026-06-29 22:46:00,4010.13,1.5581753051320943,2,2,False,,2688,2688.0,1.4726583929411987,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
610,SELL,2026-06-29 22:49:00,2026-06-29 22:49:00,4012.73,1.577039121456656,1,1,False,,2691,2691.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
611,SELL,2026-06-29 23:00:00,2026-06-29 23:00:00,4013.46,1.8142818833266419,1,1,False,,2702,2702.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
612,SELL,2026-06-29 23:25:00,2026-06-29 23:25:00,4018.1,1.3589478212492956,1,0,True,1.0,2727,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
613,SELL,2026-06-29 23:26:00,2026-06-29 23:26:00,4016.66,1.3554515483029133,1,0,True,1.0,2728,,,0,LEVEL_BROKEN,NO_COMPRESSION_EVIDENCE
614,SELL,2026-06-29 23:27:00,2026-06-29 23:27:00,4016.31,1.381490723424152,1,1,False,,2729,2729.0,,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
615,SELL,2026-06-29 23:29:00,2026-06-29 23:30:00,4015.9,1.3586323074422404,2,2,False,,2732,2732.0,1.1255025823077947,0,UNRESOLVED_OR_REJECTED,NO_COMPRESSION_EVIDENCE
