side,entry,stop,target,exit_price,pnl_points,pnl_r,mfe_points,mae_points,exit_reason,exit_time,signal_time,entry_time,fast,mid,slow,stop_atr,target_atr,max_hold_minutes,m15_mode,m5_mode,max_entry_candle_atr,max_distance_slow_atr
BUY,4131.98,4129.20618,4133.36691,4133.36691,1.38691,0.5,1.79,1.04,TARGET,2026-07-07 07:00:00,2026-07-07 06:58:00,2026-07-07 06:59:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4132.27,4129.5119,4133.64905,4133.64905,1.37905,0.5,1.58,0.43,TARGET,2026-07-07 07:07:00,2026-07-07 07:02:00,2026-07-07 07:03:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4133.2,4130.77183,4134.41408,4134.41408,1.21408,0.5,1.65,0.66,TARGET,2026-07-07 07:17:00,2026-07-07 07:15:00,2026-07-07 07:16:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4133.6,4131.22413,4134.78794,4134.78794,1.18794,0.5,1.25,0.39,TARGET,2026-07-07 07:17:00,2026-07-07 07:16:00,2026-07-07 07:17:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4136.29,4134.15946,4137.35527,4134.15946,-2.13054,-1.0,0.93,2.15,STOP,2026-07-07 07:45:00,2026-07-07 07:38:00,2026-07-07 07:39:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4135.55,4133.55197,4136.54901,4133.55197,-1.99803,-1.0,0.36,2.0,STOP,2026-07-07 08:00:00,2026-07-07 07:59:00,2026-07-07 08:00:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4136.65,4134.34721,4137.8014,4137.8014,1.1514,0.5,5.41,1.32,TARGET,2026-07-07 08:18:00,2026-07-07 08:16:00,2026-07-07 08:17:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4136.9,4134.58227,4138.05887,4138.05887,1.15887,0.5,5.16,0.04,TARGET,2026-07-07 08:18:00,2026-07-07 08:17:00,2026-07-07 08:18:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4166.47,4161.83796,4168.78602,4168.78602,2.31602,0.5,3.45,2.41,TARGET,2026-07-07 09:51:00,2026-07-07 09:44:00,2026-07-07 09:45:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4167.01,4162.70148,4169.16426,4169.16426,2.15426,0.5,2.91,0.19,TARGET,2026-07-07 09:51:00,2026-07-07 09:50:00,2026-07-07 09:51:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4170.2,4165.22018,4172.68991,4165.22018,-4.97982,-1.0,2.2,5.84,STOP,2026-07-07 10:25:00,2026-07-07 10:16:00,2026-07-07 10:17:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4171.65,4167.1046,4173.9227,4173.9227,2.2727,0.5,8.17,0.53,TARGET,2026-07-07 10:36:00,2026-07-07 10:35:00,2026-07-07 10:36:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4108.98,4104.75303,4111.09348,4111.09348,2.11348,0.5,3.24,0.87,TARGET,2026-07-07 23:06:00,2026-07-07 23:05:00,2026-07-07 23:06:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4112.22,4107.82525,4114.41738,4114.41738,2.19738,0.5,3.13,2.12,TARGET,2026-07-07 23:07:00,2026-07-07 23:06:00,2026-07-07 23:07:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4120.16,4116.21009,4122.13496,4116.21009,-3.94991,-1.0,0.6,4.24,STOP,2026-07-07 23:49:00,2026-07-07 23:37:00,2026-07-07 23:38:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4127.98,4125.48043,4129.22979,4125.48043,-2.49957,-1.0,0.85,2.8,STOP,2026-07-08 01:10:00,2026-07-08 01:08:00,2026-07-08 01:09:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4126.98,4124.04867,4128.44567,4124.74,-2.24,-0.76416,1.17,2.61,TIME_EXIT,2026-07-08 01:40:00,2026-07-08 01:25:00,2026-07-08 01:26:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4127.36,4124.51561,4128.78219,4124.51561,-2.84439,-1.0,0.79,3.3,STOP,2026-07-08 01:41:00,2026-07-08 01:31:00,2026-07-08 01:32:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4126.21,4123.71647,4127.45677,4127.45677,1.24677,0.5,1.73,1.52,TARGET,2026-07-08 02:04:00,2026-07-08 01:56:00,2026-07-08 01:57:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4127.05,4124.56173,4128.29413,4128.29413,1.24413,0.5,3.55,2.05,TARGET,2026-07-08 02:05:00,2026-07-08 02:00:00,2026-07-08 02:01:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4127.94,4125.47468,4129.17266,4129.17266,1.23266,0.5,2.66,0.18,TARGET,2026-07-08 02:05:00,2026-07-08 02:04:00,2026-07-08 02:05:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4128.79,4125.7768,4130.2966,4125.7768,-3.0132,-1.0,0.48,5.1,STOP,2026-07-08 02:21:00,2026-07-08 02:16:00,2026-07-08 02:17:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4128.76,4125.7227,4130.27865,4125.7227,-3.0373,-1.0,0.21,5.07,STOP,2026-07-08 02:21:00,2026-07-08 02:18:00,2026-07-08 02:19:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4128.92,4125.38358,4130.68821,4130.68821,1.76821,0.5,2.16,0.64,TARGET,2026-07-08 02:42:00,2026-07-08 02:40:00,2026-07-08 02:41:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4129.73,4126.28046,4131.45477,4131.45477,1.72477,0.5,1.89,1.18,TARGET,2026-07-08 02:43:00,2026-07-08 02:41:00,2026-07-08 02:42:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4128.02,4124.99931,4129.53035,4124.99931,-3.02069,-1.0,1.17,3.48,STOP,2026-07-08 03:02:00,2026-07-08 02:56:00,2026-07-08 02:57:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4130.85,4127.58655,4132.48172,4132.48172,1.63172,0.5,2.66,0.99,TARGET,2026-07-08 03:24:00,2026-07-08 03:21:00,2026-07-08 03:22:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4131.4,4128.26366,4132.96817,4132.96817,1.56817,0.5,2.11,0.44,TARGET,2026-07-08 03:24:00,2026-07-08 03:23:00,2026-07-08 03:24:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4069.52,4064.23587,4072.16206,4072.16206,2.64206,0.5,4.51,2.33,TARGET,2026-07-08 09:30:00,2026-07-08 09:25:00,2026-07-08 09:26:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4070.52,4065.23274,4073.16363,4073.16363,2.64363,0.5,3.51,2.37,TARGET,2026-07-08 09:30:00,2026-07-08 09:26:00,2026-07-08 09:27:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4070.34,4065.38118,4072.81941,4072.81941,2.47941,0.5,3.08,0.84,TARGET,2026-07-08 09:39:00,2026-07-08 09:38:00,2026-07-08 09:39:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4078.04,4071.66208,4081.22896,4071.66208,-6.37792,-1.0,2.16,7.75,STOP,2026-07-08 10:42:00,2026-07-08 10:36:00,2026-07-08 10:37:00,3,29,60,1.6,0.8,15,warning_only,closed_all,1.8,2.0
BUY,4134.23,4131.32194,4137.13806,4137.13806,2.90806,1.0,3.54,1.31,TARGET,2026-07-02 21:21:00,2026-07-02 21:17:00,2026-07-02 21:18:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4174.9,4172.98855,4176.81145,4176.81145,1.91145,1.0,3.26,0.44,TARGET,2026-07-03 04:06:00,2026-07-03 04:04:00,2026-07-03 04:05:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4175.29,4173.5603,4177.0197,4177.0197,1.7297,1.0,2.93,1.62,TARGET,2026-07-03 04:34:00,2026-07-03 04:29:00,2026-07-03 04:30:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4175.84,4174.01736,4177.66264,4177.66264,1.82264,1.0,2.38,0.95,TARGET,2026-07-03 04:34:00,2026-07-03 04:32:00,2026-07-03 04:33:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4175.91,4174.1447,4177.6753,4177.6753,1.7653,1.0,2.31,0.27,TARGET,2026-07-03 04:34:00,2026-07-03 04:33:00,2026-07-03 04:34:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4179.44,4178.26343,4180.61657,4178.26343,-1.17657,-1.0,0.1,1.47,STOP,2026-07-03 08:06:00,2026-07-03 08:05:00,2026-07-03 08:06:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4187.79,4183.72381,4191.85619,4191.85619,4.06619,1.0,4.99,0.85,TARGET,2026-07-05 22:16:00,2026-07-05 22:13:00,2026-07-05 22:14:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4189.3,4185.35568,4193.24432,4185.35568,-3.94432,-1.0,3.48,5.08,STOP,2026-07-05 22:18:00,2026-07-05 22:14:00,2026-07-05 22:15:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4191.31,4187.43456,4195.18544,4187.43456,-3.87544,-1.0,1.47,5.52,STOP,2026-07-05 22:17:00,2026-07-05 22:15:00,2026-07-05 22:16:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4188.85,4185.03247,4192.66753,4185.03247,-3.81753,-1.0,1.62,5.64,STOP,2026-07-05 22:21:00,2026-07-05 22:19:00,2026-07-05 22:20:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4185.64,4182.01471,4189.26529,4189.26529,3.62529,1.0,4.02,1.32,TARGET,2026-07-05 22:28:00,2026-07-05 22:25:00,2026-07-05 22:26:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4187.16,4183.5908,4190.7292,4190.7292,3.5692,1.0,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4188.14,4184.57074,4191.70926,4191.70926,3.56926,1.0,6.24,2.27,TARGET,2026-07-05 22:32:00,2026-07-05 22:27:00,2026-07-05 22:28:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4189.71,4186.19819,4193.22181,4193.22181,3.51181,1.0,4.67,2.34,TARGET,2026-07-05 22:32:00,2026-07-05 22:29:00,2026-07-05 22:30:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4190.51,4187.0141,4194.0059,4194.0059,3.4959,1.0,3.87,1.33,TARGET,2026-07-05 22:32:00,2026-07-05 22:31:00,2026-07-05 22:32:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4156.92,4155.41563,4158.42437,4155.41563,-1.50437,-1.0,1.31,2.28,STOP,2026-07-06 09:10:00,2026-07-06 09:05:00,2026-07-06 09:06:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4162.39,4161.43006,4163.34994,4161.43006,-0.95994,-1.0,0.85,1.05,STOP,2026-07-06 16:31:00,2026-07-06 16:26:00,2026-07-06 16:27:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4162.75,4162.03601,4163.46399,4163.46399,0.71399,1.0,1.65,0.38,TARGET,2026-07-06 17:33:00,2026-07-06 17:26:00,2026-07-06 17:27:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4162.96,4162.28885,4163.63115,4163.63115,0.67115,1.0,1.44,0.59,TARGET,2026-07-06 17:33:00,2026-07-06 17:28:00,2026-07-06 17:29:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4133.13,4131.56548,4134.69452,4134.69452,1.56452,1.0,1.84,1.12,TARGET,2026-07-07 07:14:00,2026-07-07 07:06:00,2026-07-07 07:07:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4146.33,4144.97936,4147.68064,4144.97936,-1.35064,-1.0,1.33,2.93,STOP,2026-07-07 14:50:00,2026-07-07 14:40:00,2026-07-07 14:41:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4108.98,4106.33815,4111.62185,4111.62185,2.64185,1.0,3.24,0.87,TARGET,2026-07-07 23:06:00,2026-07-07 23:05:00,2026-07-07 23:06:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4127.37,4125.42062,4129.31938,4125.42062,-1.94938,-1.0,0.01,2.66,STOP,2026-07-08 01:25:00,2026-07-08 01:22:00,2026-07-08 01:23:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4126.3,4124.57907,4128.02093,4124.57907,-1.72093,-1.0,0.82,1.93,STOP,2026-07-08 01:30:00,2026-07-08 01:27:00,2026-07-08 01:28:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4127.94,4126.39918,4129.48082,4129.48082,1.54082,1.0,2.66,0.18,TARGET,2026-07-08 02:05:00,2026-07-08 02:04:00,2026-07-08 02:05:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4128.76,4126.86169,4130.65831,4126.86169,-1.89831,-1.0,0.21,2.44,STOP,2026-07-08 02:20:00,2026-07-08 02:18:00,2026-07-08 02:19:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4127.19,4125.04332,4129.33668,4129.33668,2.14668,1.0,2.97,0.59,TARGET,2026-07-08 02:38:00,2026-07-08 02:36:00,2026-07-08 02:37:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4128.26,4126.14808,4130.37192,4130.37192,2.11192,1.0,2.82,1.7,TARGET,2026-07-08 02:42:00,2026-07-08 02:37:00,2026-07-08 02:38:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4128.92,4126.70974,4131.13026,4131.13026,2.21026,1.0,2.7,0.64,TARGET,2026-07-08 02:43:00,2026-07-08 02:40:00,2026-07-08 02:41:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4129.73,4127.57404,4131.88596,4127.57404,-2.15596,-1.0,1.89,2.62,STOP,2026-07-08 02:47:00,2026-07-08 02:41:00,2026-07-08 02:42:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4130.85,4128.81034,4132.88966,4132.88966,2.03966,1.0,2.66,0.99,TARGET,2026-07-08 03:24:00,2026-07-08 03:21:00,2026-07-08 03:22:00,6,33,98,1.0,1.0,15,warning_only,closed_all,1.2,2.0
BUY,4129.43,4127.19062,4131.2215,4127.19062,-2.23938,-1.0,1.25,3.19,STOP,2026-07-02 20:52:00,2026-07-02 20:47:00,2026-07-02 20:48:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4130.59,4128.39415,4132.34668,4128.39415,-2.19585,-1.0,0.09,3.38,STOP,2026-07-02 20:51:00,2026-07-02 20:48:00,2026-07-02 20:49:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4134.23,4131.32194,4136.55645,4136.55645,2.32645,0.8,2.45,1.31,TARGET,2026-07-02 21:20:00,2026-07-02 21:17:00,2026-07-02 21:18:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4135.16,4132.29966,4137.44827,4137.44827,2.28827,0.8,2.61,1.83,TARGET,2026-07-02 21:21:00,2026-07-02 21:18:00,2026-07-02 21:19:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4181.41,4179.39799,4183.01961,4179.39799,-2.01201,-1.0,0.09,2.17,STOP,2026-07-02 23:35:00,2026-07-02 23:33:00,2026-07-02 23:34:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4175.29,4173.5603,4176.67376,4176.67376,1.38376,0.8,1.72,0.34,TARGET,2026-07-03 04:30:00,2026-07-03 04:29:00,2026-07-03 04:30:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4175.91,4174.1447,4177.32224,4177.32224,1.41224,0.8,2.31,0.27,TARGET,2026-07-03 04:34:00,2026-07-03 04:33:00,2026-07-03 04:34:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4179.44,4178.26343,4180.38126,4178.26343,-1.17657,-1.0,0.1,1.47,STOP,2026-07-03 08:06:00,2026-07-03 08:05:00,2026-07-03 08:06:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4189.3,4185.35568,4192.45545,4192.45545,3.15545,0.8,3.48,0.97,TARGET,2026-07-05 22:16:00,2026-07-05 22:14:00,2026-07-05 22:15:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4191.31,4187.43456,4194.41035,4187.43456,-3.87544,-1.0,1.47,5.52,STOP,2026-07-05 22:17:00,2026-07-05 22:15:00,2026-07-05 22:16:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4185.64,4182.01471,4188.54024,4188.54024,2.90024,0.8,4.02,1.32,TARGET,2026-07-05 22:28:00,2026-07-05 22:25:00,2026-07-05 22:26:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4187.16,4183.5908,4190.01536,4190.01536,2.85536,0.8,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4189.71,4186.19819,4192.51945,4192.51945,2.80945,0.8,4.67,2.34,TARGET,2026-07-05 22:32:00,2026-07-05 22:29:00,2026-07-05 22:30:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4190.51,4187.0141,4193.30672,4193.30672,2.79672,0.8,3.87,1.33,TARGET,2026-07-05 22:32:00,2026-07-05 22:31:00,2026-07-05 22:32:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4156.92,4155.41563,4158.12349,4158.12349,1.20349,0.8,1.31,0.59,TARGET,2026-07-06 09:06:00,2026-07-06 09:05:00,2026-07-06 09:06:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4148.5,4146.8192,4149.84464,4146.8192,-1.6808,-1.0,0.09,2.87,STOP,2026-07-06 13:00:00,2026-07-06 12:57:00,2026-07-06 12:58:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4147.29,4145.86241,4148.43207,4148.43207,1.14207,0.8,1.27,0.29,TARGET,2026-07-06 13:36:00,2026-07-06 13:35:00,2026-07-06 13:36:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4162.57,4161.669,4163.2908,4163.2908,0.7208,0.8,1.19,0.62,TARGET,2026-07-06 16:49:00,2026-07-06 16:46:00,2026-07-06 16:47:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4162.96,4162.28885,4163.49692,4163.49692,0.53692,0.8,1.44,0.59,TARGET,2026-07-06 17:33:00,2026-07-06 17:28:00,2026-07-06 17:29:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4163.33,4162.73637,4163.8049,4163.8049,0.4749,0.8,0.54,0.2,TARGET,2026-07-06 17:50:00,2026-07-06 17:47:00,2026-07-06 17:48:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4130.25,4128.51125,4131.641,4131.641,1.391,0.8,1.85,0.58,TARGET,2026-07-07 06:56:00,2026-07-07 06:55:00,2026-07-07 06:56:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4131.98,4130.24636,4133.36691,4133.36691,1.38691,0.8,1.79,1.04,TARGET,2026-07-07 07:00:00,2026-07-07 06:58:00,2026-07-07 06:59:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4132.27,4130.54619,4133.64905,4133.64905,1.37905,0.8,1.58,0.43,TARGET,2026-07-07 07:07:00,2026-07-07 07:02:00,2026-07-07 07:03:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4133.13,4131.56548,4134.38161,4132.98,-0.15,-0.09588,0.81,0.93,TIME_EXIT,2026-07-07 07:11:00,2026-07-07 07:06:00,2026-07-07 07:07:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4133.6,4132.11508,4134.78794,4134.78794,1.18794,0.8,1.25,0.39,TARGET,2026-07-07 07:17:00,2026-07-07 07:16:00,2026-07-07 07:17:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4170.2,4167.08761,4172.68991,4171.55,1.35,0.43375,2.2,2.2,TIME_EXIT,2026-07-07 10:21:00,2026-07-07 10:16:00,2026-07-07 10:17:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4108.98,4106.33815,4111.09348,4111.09348,2.11348,0.8,3.24,0.87,TARGET,2026-07-07 23:06:00,2026-07-07 23:05:00,2026-07-07 23:06:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4126.68,4125.23622,4127.83503,4127.83503,1.15503,0.8,1.94,0.45,TARGET,2026-07-08 00:47:00,2026-07-08 00:45:00,2026-07-08 00:46:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4127.14,4125.73434,4128.26452,4128.26452,1.12452,0.8,1.48,0.38,TARGET,2026-07-08 00:47:00,2026-07-08 00:46:00,2026-07-08 00:47:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4126.3,4124.57907,4127.67674,4124.57907,-1.72093,-1.0,0.82,1.93,STOP,2026-07-08 01:30:00,2026-07-08 01:27:00,2026-07-08 01:28:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4127.19,4125.04332,4128.90735,4128.90735,1.71735,0.8,2.97,0.59,TARGET,2026-07-08 02:38:00,2026-07-08 02:36:00,2026-07-08 02:37:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4128.26,4126.14808,4129.94954,4129.94954,1.68954,0.8,1.9,1.34,TARGET,2026-07-08 02:38:00,2026-07-08 02:37:00,2026-07-08 02:38:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4129.73,4127.57404,4131.45477,4131.45477,1.72477,0.8,1.89,1.18,TARGET,2026-07-08 02:43:00,2026-07-08 02:41:00,2026-07-08 02:42:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4130.85,4128.81034,4132.48172,4132.48172,1.63172,0.8,2.66,0.99,TARGET,2026-07-08 03:24:00,2026-07-08 03:21:00,2026-07-08 03:22:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4070.34,4067.24074,4072.81941,4072.81941,2.47941,0.8,3.08,0.84,TARGET,2026-07-08 09:39:00,2026-07-08 09:38:00,2026-07-08 09:39:00,6,37,68,1.0,0.8,5,warning_only,closed_all,0.8,2.0
BUY,4127.19,4125.04332,4129.33668,4129.33668,2.14668,1.0,2.97,0.59,TARGET,2026-07-08 02:38:00,2026-07-08 02:36:00,2026-07-08 02:37:00,4,20,85,1.0,1.0,20,required,closed_all,1.2,0.8
BUY,4128.26,4126.14808,4130.37192,4130.37192,2.11192,1.0,2.82,1.7,TARGET,2026-07-08 02:42:00,2026-07-08 02:37:00,2026-07-08 02:38:00,4,20,85,1.0,1.0,20,required,closed_all,1.2,0.8
BUY,4134.23,4129.57711,4137.13806,4137.13806,2.90806,0.625,3.54,1.31,TARGET,2026-07-02 21:21:00,2026-07-02 21:17:00,2026-07-02 21:18:00,6,24,78,1.6,1.0,20,warning_only,closed_all,0.8,2.0
BUY,4135.16,4130.58346,4138.02034,4138.02034,2.86034,0.625,3.34,1.83,TARGET,2026-07-02 21:22:00,2026-07-02 21:18:00,2026-07-02 21:19:00,6,24,78,1.6,1.0,20,warning_only,closed_all,0.8,2.0
BUY,4173.47,4170.54667,4175.29708,4175.29708,1.82708,0.625,3.28,2.68,TARGET,2026-07-03 04:05:00,2026-07-03 03:52:00,2026-07-03 03:53:00,6,24,78,1.6,1.0,20,warning_only,closed_all,0.8,2.0
BUY,4175.29,4172.52248,4177.0197,4177.0197,1.7297,0.625,2.93,1.62,TARGET,2026-07-03 04:34:00,2026-07-03 04:29:00,2026-07-03 04:30:00,6,24,78,1.6,1.0,20,warning_only,closed_all,0.8,2.0
BUY,4175.91,4173.08551,4177.6753,4177.6753,1.7653,0.625,2.31,0.27,TARGET,2026-07-03 04:34:00,2026-07-03 04:33:00,2026-07-03 04:34:00,6,24,78,1.6,1.0,20,warning_only,closed_all,0.8,2.0
BUY,4179.44,4177.55749,4180.61657,4177.55749,-1.88251,-1.0,0.1,2.02,STOP,2026-07-03 08:07:00,2026-07-03 08:05:00,2026-07-03 08:06:00,6,24,78,1.6,1.0,20,warning_only,closed_all,0.8,2.0
BUY,4189.3,4182.98909,4193.24432,4182.98909,-6.31091,-1.0,3.48,7.81,STOP,2026-07-05 22:22:00,2026-07-05 22:14:00,2026-07-05 22:15:00,6,24,78,1.6,1.0,20,warning_only,closed_all,0.8,2.0
BUY,4191.31,4185.1093,4195.18544,4185.1093,-6.2007,-1.0,1.47,7.09,STOP,2026-07-05 22:18:00,2026-07-05 22:15:00,2026-07-05 22:16:00,6,24,78,1.6,1.0,20,warning_only,closed_all,0.8,2.0
BUY,4187.16,4181.44928,4190.7292,4190.7292,3.5692,0.625,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,6,24,78,1.6,1.0,20,warning_only,closed_all,0.8,2.0
BUY,4189.71,4184.0911,4193.22181,4193.22181,3.51181,0.625,4.67,2.34,TARGET,2026-07-05 22:32:00,2026-07-05 22:29:00,2026-07-05 22:30:00,6,24,78,1.6,1.0,20,warning_only,closed_all,0.8,2.0
BUY,4190.51,4184.91656,4194.0059,4194.0059,3.4959,0.625,3.87,1.33,TARGET,2026-07-05 22:32:00,2026-07-05 22:31:00,2026-07-05 22:32:00,6,24,78,1.6,1.0,20,warning_only,closed_all,0.8,2.0
BUY,4156.92,4154.51301,4158.42437,4154.51301,-2.40699,-1.0,1.31,2.5,STOP,2026-07-06 09:11:00,2026-07-06 09:05:00,2026-07-06 09:06:00,6,24,78,1.6,1.0,20,warning_only,closed_all,0.8,2.0
BUY,4147.29,4145.00586,4148.71759,4148.71759,1.42759,0.625,2.22,0.29,TARGET,2026-07-06 13:37:00,2026-07-06 13:35:00,2026-07-06 13:36:00,6,24,78,1.6,1.0,20,warning_only,closed_all,0.8,2.0
