side,horizon_minutes,score,quality_class,block,sample_size,success_rate,avg_return_atr,median_return_atr,avg_mfe_atr,avg_mae_atr,avg_win_atr,avg_loss_atr,payoff_ratio,profit_factor
UP,5,0,NEUTRAL,4,378,0.5634920634920635,0.13458069784421017,0.06639266685042283,1.354114335332509,1.0336380635816627,1.3048325558197187,-1.139118838184382,1.1454753552311228,1.2467328451963047
UP,5,1,NEUTRAL,0,368,0.5543478260869565,0.2413926198176595,0.2339842408878096,1.3812424056081307,0.9459161370259678,1.366795154783836,-1.2055534965674246,1.1337490693490708,1.4576773748773766
UP,5,1,NEUTRAL,1,367,0.547683923705722,0.11741170605242908,-0.03598971722362093,1.340487034041759,0.9642326184128757,1.3094604559189675,-1.0553065235460033,1.2408342284466936,1.2207125923097202
UP,5,1,NEUTRAL,2,367,0.5613079019073569,0.09905036058844038,-0.08637709772951535,1.3316688873828386,1.066347685059221,1.455223286360768,-1.1781918658003128,1.235132688148611,1.1632466586796444
UP,5,1,NEUTRAL,3,367,0.5286103542234333,0.04042624542094573,-0.034869240348659826,1.3029205104476218,1.0607213164781741,1.3875066909523537,-1.2421663064414055,1.1170055762720885,1.0635319050675736
UP,5,1,NEUTRAL,4,368,0.5489130434782609,0.1843156774748665,0.0756635775786204,1.44125008640312,1.046287701356087,1.4096824891360848,-1.1956408929165672,1.1790182967875904,1.3298229626557707
UP,5,2,STRONG,0,327,0.5779816513761468,0.2407151810209411,0.1454629415838666,1.3502470035060643,1.001356768891319,1.3351604482945627,-1.0667429235072778,1.2516234407300042,1.4952280030197362
UP,5,2,STRONG,1,326,0.5276073619631901,0.1137263198658976,-0.045782684485864346,1.3828050347134646,1.099054507262947,1.492946540373448,-1.1994234709167404,1.2447201314414524,1.1850928197556343
UP,5,2,STRONG,2,326,0.5306748466257669,0.11430628400370775,0.01601384718058239,1.360561512587603,1.0506530272022296,1.3669140473608437,-1.1852742704793209,1.1532470428199444,1.1964938069256923
UP,5,2,STRONG,3,326,0.5214723926380368,0.09117517435236422,-0.17183335507018632,1.376164651836035,1.0835801052700076,1.537245863418415,-1.2522159391587007,1.2276204249973142,1.1404521107963215
UP,5,2,STRONG,4,327,0.5412844036697247,0.10936392267313919,0.1737253844078921,1.3216132685556574,0.9754212409942222,1.1797188836523664,-1.2175829810065877,0.9689022449025047,1.2011733310092694
UP,5,3,STRONG,0,273,0.5824175824175825,0.20130005208257476,0.05477603885590277,1.5248267102943391,0.9846142787899425,1.479120065103239,-1.2251036833823525,1.2073427622220352,1.347731455503667
UP,5,3,STRONG,1,272,0.6470588235294118,0.49115380184395696,0.38358317254817853,1.6659241886584482,0.7674128300687562,1.5815127996664364,-1.1146476313127855,1.4188455214351432,2.0895724952044836
UP,5,3,STRONG,2,272,0.6102941176470589,0.351788145890168,0.1665224228223809,1.6220080904559988,0.8676848580783443,1.555898003122484,-1.1734176732707657,1.3259541240635986,1.6795418904805581
UP,5,3,STRONG,3,272,0.6213235294117647,0.3278482424568902,0.2674088155380119,1.6311376990663362,0.8555933512542974,1.4456781625857034,-1.221424804739184,1.183599806534472,1.6404278020390048
UP,5,3,STRONG,4,273,0.5860805860805861,0.146755829808685,0.07446808510650506,1.355655110110592,0.9315022772913234,1.2386290088969125,-1.0804549667451906,1.146395774946745,1.2896952468150884
UP,5,4,VERY_STRONG,0,222,0.7162162162162162,0.586642021309716,0.6414763101409643,1.9844720309541513,0.6682111476220974,1.6828497702285319,-1.397632764707888,1.2040714934013839,2.179521817169594
UP,5,4,VERY_STRONG,1,222,0.7252252252252253,0.7163463385075644,0.5719767815309429,2.026127725162921,0.5909352290172045,1.6979868533283005,-1.0959130734691793,1.549380963175501,2.860395624324002
UP,5,4,VERY_STRONG,2,221,0.7330316742081447,0.7209461033882275,0.6912083152882521,2.0022157374571994,0.6267967491274667,1.7591663626915117,-1.1452219576379288,1.5360920657859813,2.761076877741891
UP,5,4,VERY_STRONG,3,222,0.6486486486486487,0.4805864078447139,0.47446163490425725,1.854229411670582,0.6946994241633302,1.555615216693444,-1.2521070840644157,1.242397903894787,2.002453092159833
UP,5,4,VERY_STRONG,4,222,0.7072072072072072,0.5921705153318114,0.30744773276099835,2.003707276067526,0.7399186081579074,1.9147453367720004,-1.175903193330336,1.628318851102999,2.1768052009482197
UP,5,5,VERY_STRONG,0,111,0.7297297297297297,0.9634184558567797,0.5836999790487354,2.334933271684536,0.5353554718214315,2.218178672344673,-1.1788550844884054,1.8816381262903987,3.2125528985445833
UP,5,5,VERY_STRONG,1,110,0.7,0.922294686650347,0.4478122555928299,2.217397893619402,0.46295641607493176,2.0109253115024397,-0.9097909990763454,2.2103156807926303,3.7197995603583287
UP,5,5,VERY_STRONG,2,110,0.7272727272727273,0.7861080791790382,0.7150325843789038,2.1217454889266967,0.4579876597640283,1.7235110235528408,-1.2226125159076808,1.4096952232435536,3.020775478379043
UP,5,5,VERY_STRONG,3,110,0.7181818181818181,0.846621160984679,0.6836598501453012,2.114218831940237,0.36774049505773826,1.7982940330971176,-1.2806476119725372,1.4042067593654959,3.1388151091699323
UP,5,5,VERY_STRONG,4,110,0.7363636363636363,0.9905519810125683,0.7485657844592299,2.29234966012487,0.42278210018149326,2.1067165512689527,-1.1242861521047913,1.8738259359727416,3.550407036579932
DOWN,15,-4,VERY_WEAK,0,70,0.5142857142857142,0.1337504366615575,0.10594924181499919,2.3585457987151255,2.2044794001862873,2.4804612435065727,-2.351002182350811,1.0550654789381408,1.117128154169796
DOWN,15,-4,VERY_WEAK,1,69,0.5072463768115942,-0.34311243038775935,0.2329277377700802,1.8022141818765802,2.3432555580995755,1.880794283202497,-2.6324281649659644,0.7144712658196372,0.7354851265790382
DOWN,15,-4,VERY_WEAK,2,69,0.5217391304347826,0.1685994727263492,-0.13142292490089857,1.9850300316970046,1.9325096968270017,1.9258719776689006,-1.538465246360701,1.2518137684452901,1.2160476607754247
DOWN,15,-4,VERY_WEAK,3,69,0.4782608695652174,0.07001121559049321,-0.10040983606580635,1.9000849694497837,2.165034870074615,2.130667798471558,-1.9317694649225412,1.1029617338717963,1.071448541475459
DOWN,15,-4,VERY_WEAK,4,69,0.43478260869565216,-0.3230669933601025,-0.322851153039889,1.764941934330634,2.3215019363923566,1.8541634181218367,-1.8099560548599638,1.0244245506089336,0.6996070101719546
DOWN,15,-3,VERY_WEAK,0,106,0.5377358490566038,0.007751879410412484,-0.10842769468871116,2.3254362246105837,2.128010929061546,2.28939814721995,-2.1079564780129765,1.0860746752124626,1.0070874261061016
DOWN,15,-3,VERY_WEAK,1,106,0.41509433962264153,-0.33232109376291286,-0.31294701930408286,1.9190320533204188,2.3295174135004264,2.07639496947122,-2.041732493477458,1.016976991895116,0.7217256071513725
DOWN,15,-3,VERY_WEAK,2,105,0.4857142857142857,-0.19150996892162667,-0.021140052850113798,1.9883429795503078,2.3012456770862357,1.819405329681668,-2.164483469438067,0.8405725224383503,0.8247126635244193
DOWN,15,-3,VERY_WEAK,3,106,0.5094339622641509,-0.03372422956682132,0.047954447155631616,1.9005059078381663,2.0209921364821617,1.967218636518786,-2.034667095652429,0.9668503711109482,0.9668503711109482
DOWN,15,-3,VERY_WEAK,4,106,0.46226415094339623,0.17848727995056404,-0.11025939595894657,2.0356093164814895,2.0380229557683647,2.4978416450108782,-1.9721867676508178,1.266534025064065,1.1744224596048602
DOWN,15,-2,WEAK,0,146,0.5,-0.05215459415146339,0.030232370953678967,2.1154468643403272,2.1067619386665823,2.1949259525853013,-2.3616540449642494,0.9294019830150559,0.9552187047654741
DOWN,15,-2,WEAK,1,145,0.47586206896551725,0.02723794546265364,-0.0772168010183093,2.4038549265227633,2.3680950493493698,2.507480593115629,-2.287655192346791,1.0960920166221948,1.0230192155140487
